stock_id,company_name,market,valuation_date,pe_ratio,pb_ratio,dividend_yield_pct,fetched_at
6472,保瑞,twse,1150618,33.48,3.69,2.37,2026-06-19T12:10:06
6474,華豫寧,tpex,1150618,12.59,1.22,6.6,2026-06-19T12:10:06
6477,安集,twse,1150618,356.11,1.26,1.09,2026-06-19T12:10:06
6482,弘煜科,tpex,1150618,16.75,1.94,6.75,2026-06-19T12:10:06
6485,點序,tpex,1150618,589.33,2.07,0.57,2026-06-19T12:10:06
6486,互動,tpex,1150618,15.35,2.39,7.33,2026-06-19T12:10:06
6488,環球晶,tpex,1150618,68.48,5.68,0.69,2026-06-19T12:10:06
6491,晶碩,twse,1150618,15.75,2.27,3.05,2026-06-19T12:10:06
6492,生華科,tpex,1150618,,5.64,0.0,2026-06-19T12:10:06
6494,九齊,tpex,1150618,576.67,2.14,1.45,2026-06-19T12:10:06
6496,科懋,tpex,1150618,,1.56,0.0,2026-06-19T12:10:06
6498,久禾光,tpex,1150618,16.14,3.47,4.21,2026-06-19T12:10:06
6499,益安,tpex,1150618,,5.26,0.0,2026-06-19T12:10:06
6504,南六,twse,1150618,,0.75,2.76,2026-06-19T12:10:06
6505,台塑化,twse,1150618,19.18,1.36,2.24,2026-06-19T12:10:06
6506,雙邦,tpex,1150618,16.43,1.26,5.29,2026-06-19T12:10:06
6508,惠光,tpex,1150618,108.86,0.87,2.09,2026-06-19T12:10:06
6509,聚和,tpex,1150618,14.75,1.8,2.92,2026-06-19T12:10:06
6510,精測,tpex,1150618,105.9,12.07,0.42,2026-06-19T12:10:06
6512,啟發電,tpex,1150618,,1.42,0.0,2026-06-19T12:10:06
6515,穎崴,twse,1150618,193.65,52.42,0.53,2026-06-19T12:10:06
6516,勤崴國際,tpex,1150618,31.56,3.07,4.12,2026-06-19T12:10:06
6517,保勝光學,tpex,1150618,58.28,3.73,1.92,2026-06-19T12:10:06
6523,達爾膚,tpex,1150618,15.72,3.26,10.22,2026-06-19T12:10:06
6525,捷敏-KY,twse,1150618,23.56,4.21,3.5,2026-06-19T12:10:06
6526,達發,twse,1150618,39.95,6.5,1.94,2026-06-19T12:10:06
6527,明達醫,tpex,1150618,12.71,1.84,4.04,2026-06-19T12:10:06
6530,創威,tpex,1150618,45.75,6.51,2.04,2026-06-19T12:10:06
6531,愛普*,twse,1150618,104.17,14.13,0.68,2026-06-19T12:10:06
6532,瑞耘,tpex,1150618,13.29,2.86,3.29,2026-06-19T12:10:06
6533,晶心科,twse,1150618,,2.35,,2026-06-19T12:10:06
6534,正瀚-創,twse,1150618,19.46,3.57,5.16,2026-06-19T12:10:06
6535,順藥,tpex,1150618,,12.36,0.0,2026-06-19T12:10:06
6538,倉和,tpex,1150618,114.5,2.29,1.34,2026-06-19T12:10:06
6541,泰福-KY,twse,1150618,,2.0,,2026-06-19T12:10:06
6542,隆中,tpex,1150618,1200.0,2.83,0.04,2026-06-19T12:10:06
6546,正基,tpex,1150618,28.2,2.57,3.33,2026-06-19T12:10:06
6547,高端疫苗,tpex,1150618,,4.22,0.0,2026-06-19T12:10:06
6548,長科*,tpex,1150618,52.5,7.03,1.57,2026-06-19T12:10:06
6550,北極星藥業-KY,twse,1150618,,2.45,,2026-06-19T12:10:06
6552,易華電,twse,1150618,,1.54,,2026-06-19T12:10:06
6556,勝品,tpex,1150618,11.29,1.37,4.76,2026-06-19T12:10:06
6558,興能高,twse,1150618,,2.13,,2026-06-19T12:10:06
6560,欣普羅,tpex,1150618,475.0,1.89,0.0,2026-06-19T12:10:06
6561,是方,tpex,1150618,21.32,8.74,4.23,2026-06-19T12:10:06
6568,宏觀,tpex,1150618,43.8,3.56,1.13,2026-06-19T12:10:06
6569,醫揚,tpex,1150618,31.0,2.8,2.61,2026-06-19T12:10:06
6570,維田,tpex,1150618,33.29,2.53,2.01,2026-06-19T12:10:06
6573,虹揚-KY,twse,1150618,12.37,2.16,,2026-06-19T12:10:06
6574,霈方,tpex,1150618,12.43,2.67,2.75,2026-06-19T12:10:06
6576,逸達,tpex,1150618,,8.86,0.0,2026-06-19T12:10:06
6577,勁豐,tpex,1150618,12.85,2.85,6.61,2026-06-19T12:10:06
6578,達邦蛋白,tpex,1150618,,1.19,2.43,2026-06-19T12:10:06
6579,研揚,twse,1150618,30.83,2.73,2.23,2026-06-19T12:10:06
6581,鋼聯,twse,1150618,17.99,3.01,4.86,2026-06-19T12:10:06
6582,申豐,twse,1150618,,0.52,,2026-06-19T12:10:06
6584,南俊國際,tpex,1150618,81.81,12.37,0.4,2026-06-19T12:10:06
6585,鼎基,twse,1150618,28.16,2.68,3.26,2026-06-19T12:10:06
6588,東典光電,tpex,1150618,,4.87,0.0,2026-06-19T12:10:06
6589,台康生技,twse,1150618,,1.71,,2026-06-19T12:10:06
6590,普鴻,tpex,1150618,13.55,2.6,6.26,2026-06-19T12:10:06
6591,動力-KY,twse,1150618,12.94,1.06,7.21,2026-06-19T12:10:06
6592,和潤企業,twse,1150618,13.27,1.27,5.05,2026-06-19T12:10:06
6593,台灣銘板,tpex,1150618,,1.28,0.0,2026-06-19T12:10:06
6596,寬宏藝術,tpex,1150618,5.5,3.46,19.89,2026-06-19T12:10:06
6597,立誠,tpex,1150618,80.34,2.65,1.43,2026-06-19T12:10:06
6598,ABC-KY,twse,1150618,,3.68,,2026-06-19T12:10:06
6603,富強鑫,tpex,1150618,39.67,1.52,1.65,2026-06-19T12:10:06
6605,帝寶,twse,1150618,10.61,1.14,4.59,2026-06-19T12:10:06
6606,建德工業,twse,1150618,22.94,1.75,4.12,2026-06-19T12:10:06
6609,瀧澤科,tpex,1150618,,1.27,0.0,2026-06-19T12:10:06
6612,奈米醫材,tpex,1150618,82.36,1.85,1.77,2026-06-19T12:10:06
6613,朋億*,tpex,1150618,26.81,5.81,2.62,2026-06-19T12:10:06
6614,資拓宏宇,twse,1150618,16.43,2.21,4.03,2026-06-19T12:10:06
6615,慧智,tpex,1150618,88.46,1.16,0.0,2026-06-19T12:10:06
6616,特昇-KY,tpex,1150618,,0.76,0.0,2026-06-19T12:10:06
6617,共信-KY,tpex,1150618,,3.41,0.0,2026-06-19T12:10:06
6620,漢達,tpex,1150618,17.82,2.58,2.44,2026-06-19T12:10:06
6624,萬年清,tpex,1150618,94.44,1.9,0.68,2026-06-19T12:10:06
6625,必應,twse,1150618,7.9,2.7,6.31,2026-06-19T12:10:06
6629,泰金-KY,tpex,1150618,15.53,2.65,5.44,2026-06-19T12:10:06
6637,醫影,tpex,1150618,9.42,1.48,7.09,2026-06-19T12:10:06
6640,均華,tpex,1150618,69.57,9.78,1.34,2026-06-19T12:10:06
6641,基士德-KY,twse,1150618,38.23,0.44,2.18,2026-06-19T12:10:06
6642,富致,tpex,1150618,36.39,3.3,1.99,2026-06-19T12:10:06
6643,M31,tpex,1150618,12350.0,11.46,0.24,2026-06-19T12:10:06
6645,金萬林-創,twse,1150618,,2.08,,2026-06-19T12:10:06
6649,台生材,tpex,1150618,60.48,2.45,2.67,2026-06-19T12:10:06
6651,全宇昕,tpex,1150618,22.97,4.41,2.57,2026-06-19T12:10:06
6654,天正國際,tpex,1150618,586.49,7.73,0.0,2026-06-19T12:10:06
6655,科定,twse,1150618,30.42,3.6,4.86,2026-06-19T12:10:06
6657,華安,twse,1150618,,3.79,,2026-06-19T12:10:06
6658,聯策,twse,1150618,72.41,4.99,0.63,2026-06-19T12:10:06
6661,威健生技,tpex,1150618,,1.34,0.0,2026-06-19T12:10:06
6662,樂斯科,tpex,1150618,17.63,1.82,5.2,2026-06-19T12:10:06
6664,群翊,tpex,1150618,26.43,6.05,2.65,2026-06-19T12:10:06
6666,羅麗芬-KY,twse,1150618,19.88,1.15,4.66,2026-06-19T12:10:06
6667,信紘科,tpex,1150618,20.41,6.05,4.17,2026-06-19T12:10:06
6668,中揚光,twse,1150618,,2.36,,2026-06-19T12:10:06
6669,緯穎,twse,1150618,17.2,6.8,3.2,2026-06-19T12:10:06
6670,復盛應用,twse,1150618,13.95,2.38,5.57,2026-06-19T12:10:06
6671,三能-KY,twse,1150618,11.39,0.9,4.66,2026-06-19T12:10:06
6672,騰輝電子-KY,twse,1150618,44.39,4.72,1.36,2026-06-19T12:10:06
6674,鋐寶科技,twse,1150618,,1.42,,2026-06-19T12:10:06
6679,鈺太,tpex,1150618,34.82,2.64,2.28,2026-06-19T12:10:06
6680,鑫創電子,tpex,1150618,,2.25,0.58,2026-06-19T12:10:06
6683,雍智科技,tpex,1150618,93.48,15.68,0.55,2026-06-19T12:10:06
6684,安格,tpex,1150618,,1.44,0.0,2026-06-19T12:10:06
6689,伊雲谷,twse,1150618,29.65,1.5,2.99,2026-06-19T12:10:06
6690,安碁資訊,tpex,1150618,16.85,1.83,5.03,2026-06-19T12:10:06
6691,洋基工程,twse,1150618,26.68,14.58,3.06,2026-06-19T12:10:06
6692,進能服,tpex,1150618,,1.56,0.74,2026-06-19T12:10:06
6693,廣閎科,tpex,1150618,160.45,8.52,0.28,2026-06-19T12:10:06
6695,芯鼎,twse,1150618,,3.77,,2026-06-19T12:10:06
6697,東捷資訊,tpex,1150618,14.01,1.98,6.25,2026-06-19T12:10:06
6698,旭暉應材,twse,1150618,,2.57,1.19,2026-06-19T12:10:06
6703,軒郁,tpex,1150618,10.76,2.98,8.04,2026-06-19T12:10:06
6706,惠特,twse,1150618,,3.59,,2026-06-19T12:10:06
6708,天擎,tpex,1150618,,3.05,0.0,2026-06-19T12:10:06
6712,長聖,tpex,1150618,28.48,4.75,2.88,2026-06-19T12:10:06
6715,嘉基,twse,1150618,223.46,8.66,0.42,2026-06-19T12:10:06
6716,應廣,tpex,1150618,29.29,4.14,1.56,2026-06-19T12:10:06
6719,力智,twse,1150618,36.28,1.92,1.77,2026-06-19T12:10:06
6720,久昌,tpex,1150618,52.01,4.89,2.46,2026-06-19T12:10:06
6721,信實,tpex,1150618,11.74,1.82,5.89,2026-06-19T12:10:06
6722,輝創,twse,1150618,15.14,1.23,5.35,2026-06-19T12:10:06
6725,矽科宏晟,tpex,1150618,30.84,5.36,1.91,2026-06-19T12:10:06
6727,亞泰金屬,tpex,1150618,52.82,8.11,1.0,2026-06-19T12:10:06
6728,上洋,tpex,1150618,12.15,1.77,5.91,2026-06-19T12:10:06
6730,常廣,tpex,1150618,20.29,1.9,3.95,2026-06-19T12:10:06
6732,昇佳電子,tpex,1150618,26.1,1.98,3.32,2026-06-19T12:10:06
6733,博晟生醫,tpex,1150618,,3.07,0.0,2026-06-19T12:10:06
6735,美達科技,tpex,1150618,168.57,4.5,0.74,2026-06-19T12:10:06
6739,竹陞科技,tpex,1150618,58.67,30.54,1.16,2026-06-19T12:10:06
6741,91APP*-KY,tpex,1150618,14.8,2.28,3.31,2026-06-19T12:10:06
6742,澤米,twse,1150618,,3.93,0.43,2026-06-19T12:10:06
6743,安普新,twse,1150618,35.37,1.59,10.34,2026-06-19T12:10:06
6751,智聯服務,tpex,1150618,9.34,1.19,6.19,2026-06-19T12:10:06
6752,叡揚,tpex,1150618,13.69,2.96,4.71,2026-06-19T12:10:06
6753,龍德造船,twse,1150618,17.09,2.84,1.03,2026-06-19T12:10:06
6754,匯僑設計,twse,1150618,14.04,1.41,7.69,2026-06-19T12:10:06
6756,威鋒電子,twse,1150618,68.09,2.48,0.87,2026-06-19T12:10:06
6757,台灣虎航,twse,1150618,9.36,3.54,4.16,2026-06-19T12:10:06
6761,穩得,tpex,1150618,29.65,4.34,2.94,2026-06-19T12:10:06
6762,達亞,tpex,1150618,,4.64,0.59,2026-06-19T12:10:06
6763,綠界科技*,tpex,1150618,11.42,3.03,6.33,2026-06-19T12:10:06
6767,台微醫,tpex,1150618,,1.7,0.0,2026-06-19T12:10:06
6768,志強-KY,twse,1150618,16.23,1.1,6.02,2026-06-19T12:10:06
6770,力積電,twse,1150618,41.92,3.26,,2026-06-19T12:10:06
6771,平和環保-創,twse,1150618,14.09,1.45,7.62,2026-06-19T12:10:06
6776,展碁國際,twse,1150618,14.75,2.05,5.06,2026-06-19T12:10:06
6781,AES-KY,twse,1150618,30.16,5.57,1.62,2026-06-19T12:10:06
6782,視陽,twse,1150618,13.12,2.91,4.32,2026-06-19T12:10:06
6785,昱展新藥,tpex,1150618,,3.41,0.08,2026-06-19T12:10:06
6788,華景電,tpex,1150618,23.69,7.01,3.42,2026-06-19T12:10:06
6789,采鈺,twse,1150618,116.77,9.13,0.55,2026-06-19T12:10:06
6790,永豐實,twse,1150618,13.05,1.76,6.62,2026-06-19T12:10:06
6791,虎門科技,tpex,1150618,21.17,4.8,3.38,2026-06-19T12:10:06
6792,詠業,twse,1150618,31.11,2.3,3.57,2026-06-19T12:10:06
6794,向榮生技,twse,1150618,,5.99,,2026-06-19T12:10:06
6796,晉弘,twse,1150618,,2.74,0.42,2026-06-19T12:10:06
6799,來頡,twse,1150618,27.52,2.72,2.5,2026-06-19T12:10:06
6803,崑鼎,tpex,1150618,15.52,3.31,5.51,2026-06-19T12:10:06
6804,明係,tpex,1150618,,0.6,3.09,2026-06-19T12:10:06
6805,富世達,twse,1150618,44.79,16.21,0.71,2026-06-19T12:10:06
6806,森崴能源,twse,1150618,,4.91,37.96,2026-06-19T12:10:06
6807,峰源-KY,twse,1150618,9.87,0.72,7.43,2026-06-19T12:10:06
6811,宏碁資訊,tpex,1150618,15.19,4.48,4.57,2026-06-19T12:10:06
6821,聯寶,tpex,1150618,60.36,3.33,1.61,2026-06-19T12:10:06
6823,濾能,tpex,1150618,,3.96,0.0,2026-06-19T12:10:06
6829,千附精密,tpex,1150618,48.57,5.91,1.72,2026-06-19T12:10:06
6830,汎銓,twse,1150618,,9.33,0.18,2026-06-19T12:10:06
6831,邁科,twse,1150618,157.11,19.5,0.39,2026-06-19T12:10:06
6834,天二科技,twse,1150618,166.39,6.15,0.39,2026-06-19T12:10:06
6835,圓裕,twse,1150618,281.15,1.35,2.76,2026-06-19T12:10:06
6838,台新藥,twse,1150618,,2.58,,2026-06-19T12:10:06
6840,東研信超,tpex,1150618,44.27,1.91,1.51,2026-06-19T12:10:06
6841,長佳智能,tpex,1150618,63.89,3.37,1.65,2026-06-19T12:10:06
6843,進典,tpex,1150618,19.95,1.52,4.94,2026-06-19T12:10:06
6844,諾貝兒,tpex,1150618,25.31,0.79,6.08,2026-06-19T12:10:06
6846,綠茵,tpex,1150618,13.76,2.02,5.86,2026-06-19T12:10:06
6854,錼創科技-KY創,twse,1150618,,4.19,,2026-06-19T12:10:06
6855,數泓科,tpex,1150618,17.55,3.41,4.51,2026-06-19T12:10:06
6856,鑫傳,tpex,1150618,16.99,1.66,6.49,2026-06-19T12:10:06
6859,伯特光,tpex,1150618,70.56,2.75,1.44,2026-06-19T12:10:06
6861,睿生光電,twse,1150618,75.41,9.97,0.54,2026-06-19T12:10:06
6862,三集瑞-KY,twse,1150618,37.21,3.63,2.2,2026-06-19T12:10:06
6863,永道-KY,twse,1150618,88.72,1.17,1.55,2026-06-19T12:10:06
6865,偉康科技,tpex,1150618,154.41,1.17,5.34,2026-06-19T12:10:06
6869,雲豹能源,twse,1150618,,2.34,2.59,2026-06-19T12:10:06
6870,騰雲,tpex,1150618,37.86,5.57,1.84,2026-06-19T12:10:06
6872,浩宇生醫,tpex,1150618,,2.4,0.0,2026-06-19T12:10:06
6873,泓德能源,twse,1150618,24.55,1.04,3.17,2026-06-19T12:10:06
6874,倍力,tpex,1150618,21.49,3.6,4.7,2026-06-19T12:10:06
6875,國邑*,tpex,1150618,,3.22,0.0,2026-06-19T12:10:06
6877,鏵友益,tpex,1150618,,7.09,0.39,2026-06-19T12:10:06
6881,潤德,tpex,1150618,11.6,3.73,7.68,2026-06-19T12:10:06
6884,海柏特,tpex,1150618,17.86,1.95,4.49,2026-06-19T12:10:06
6885,全福生技,twse,1150618,,1.87,,2026-06-19T12:10:06
6887,寶綠特-KY,twse,1150618,14.43,0.86,7.08,2026-06-19T12:10:06
6890,來億-KY,twse,1150618,23.54,2.4,3.78,2026-06-19T12:10:06
6894,衛司特,tpex,1150618,29.08,5.86,2.27,2026-06-19T12:10:06
6895,宏碩系統,tpex,1150618,50.46,5.77,1.77,2026-06-19T12:10:06
6899,創為精密,tpex,1150618,16.89,1.41,4.61,2026-06-19T12:10:06
6901,鑽石投資,twse,1150618,,1.59,,2026-06-19T12:10:06
6902,GOGOLOOK,twse,1150618,45.39,6.21,,2026-06-19T12:10:06
6903,巨漢,tpex,1150618,24.23,6.97,2.16,2026-06-19T12:10:06
6904,伯鑫,tpex,1150618,20.33,2.13,4.07,2026-06-19T12:10:06
6906,現觀科,twse,1150618,46.52,3.97,1.95,2026-06-19T12:10:06
6907,雅特力-KY,tpex,1150618,52.72,5.68,0.73,2026-06-19T12:10:06
6908,宏碁遊戲-創,twse,1150618,28.49,1.14,3.2,2026-06-19T12:10:06
6909,創控,twse,1150618,62.84,3.38,1.96,2026-06-19T12:10:06
6910,德鴻,tpex,1150618,15.91,1.98,6.25,2026-06-19T12:10:06
6913,鴻呈,tpex,1150618,26.14,3.37,1.98,2026-06-19T12:10:06
6914,阜爾運通,twse,1150618,14.57,2.73,5.61,2026-06-19T12:10:06
6916,華凌,twse,1150618,,1.47,,2026-06-19T12:10:06
6918,愛派司,twse,1150618,14.55,2.21,6.77,2026-06-19T12:10:06
6919,康霈*,twse,1150618,,18.11,,2026-06-19T12:10:06
6921,嘉雨思-創,twse,1150618,210.29,8.13,,2026-06-19T12:10:06
6922,宸曜,tpex,1150618,26.31,5.07,2.6,2026-06-19T12:10:06
6923,中台,twse,1150618,25.31,2.62,3.9,2026-06-19T12:10:06
6924,榮惠-KY創,twse,1150618,18.74,4.96,4.0,2026-06-19T12:10:06
6925,意藍,tpex,1150618,22.35,3.4,3.14,2026-06-19T12:10:06
6928,攸泰科技,twse,1150618,,2.02,,2026-06-19T12:10:06
6929,佑全,tpex,1150618,,1.08,0.0,2026-06-19T12:10:06
6931,青松健康,twse,1150618,21.14,2.33,1.18,2026-06-19T12:10:06
6933,AMAX-KY,twse,1150618,26.34,2.79,1.59,2026-06-19T12:10:06
6934,心誠鎂,twse,1150618,,4.49,,2026-06-19T12:10:06
6936,永鴻生技,twse,1150618,17.67,1.74,4.52,2026-06-19T12:10:06
6937,天虹,twse,1150618,86.27,5.49,0.5,2026-06-19T12:10:06
6944,兆聯實業,twse,1150618,29.4,9.05,1.91,2026-06-19T12:10:06
6945,圓祥生技,tpex,1150618,,7.03,0.0,2026-06-19T12:10:06
6949,沛爾生醫-創,twse,1150618,,22.44,,2026-06-19T12:10:06
6951,青新-創,twse,1150618,13.7,3.51,6.73,2026-06-19T12:10:06
6952,大武山,twse,1150618,46.82,1.68,,2026-06-19T12:10:06
6953,家碩,tpex,1150618,30.48,4.63,2.55,2026-06-19T12:10:06
6955,邦睿生技-創,twse,1150618,32.08,5.23,2.26,2026-06-19T12:10:06
6957,裕慶-KY,twse,1150618,17.95,4.56,4.75,2026-06-19T12:10:06
6958,日盛台駿,twse,1150618,,0.73,,2026-06-19T12:10:06
6961,旅天下,tpex,1150618,19.58,1.45,8.96,2026-06-19T12:10:06
6962,奕力-KY,twse,1150618,26.64,0.94,2.57,2026-06-19T12:10:06
6965,中傑-KY,twse,1150618,50.93,1.05,6.1,2026-06-19T12:10:06
6967,汎瑋材料,tpex,1150618,16.24,2.25,5.19,2026-06-19T12:10:06
6968,萬達寵物,tpex,1150618,17.7,1.59,3.44,2026-06-19T12:10:06
6969,成信實業*-創,twse,1150618,,2.39,,2026-06-19T12:10:06
6971,惠民實業,tpex,1150618,12.58,1.18,5.4,2026-06-19T12:10:06
6982,大井泵浦,tpex,1150618,,2.59,2.73,2026-06-19T12:10:06
6983,華洋精機,tpex,1150618,92.98,14.66,0.81,2026-06-19T12:10:06
6988,威力暘-創,twse,1150618,,0.91,,2026-06-19T12:10:06
6994,富威電力,twse,1150618,8.48,1.63,5.64,2026-06-19T12:10:06
6996,力領科技,tpex,1150618,15.03,3.3,5.16,2026-06-19T12:10:06
6997,博弘,tpex,1150618,55.15,2.88,6.13,2026-06-19T12:10:06
7402,邑錡,tpex,1150618,,5.08,0.54,2026-06-19T12:10:06
7547,碩網,tpex,1150618,24.01,2.0,3.04,2026-06-19T12:10:06
7556,意德士,tpex,1150618,36.28,5.36,1.67,2026-06-19T12:10:06
7584,樂意,tpex,1150618,,1.03,1.43,2026-06-19T12:10:06
7610,聯友金屬-創,twse,1150618,143.34,52.99,0.11,2026-06-19T12:10:06
7631,聚賢研發-創,twse,1150618,18.24,3.11,2.84,2026-06-19T12:10:06
7642,昶瑞機電,tpex,1150618,31.08,2.33,4.18,2026-06-19T12:10:06
7703,銳澤,tpex,1150618,26.34,3.7,3.39,2026-06-19T12:10:06
7704,明遠精密,tpex,1150618,25.53,1.75,3.09,2026-06-19T12:10:06
7705,三商餐飲,twse,1150618,14.28,1.34,5.02,2026-06-19T12:10:06
7708,全家餐飲,tpex,1150618,13.76,2.53,5.85,2026-06-19T12:10:06
7709,榮田,tpex,1150618,51.73,2.49,1.44,2026-06-19T12:10:06
7711,永擎,twse,1150618,32.54,5.5,2.47,2026-06-19T12:10:06
7712,博盛半導體,tpex,1150618,33.48,3.08,2.17,2026-06-19T12:10:06
7713,威力德生醫,tpex,1150618,14.64,2.87,5.77,2026-06-19T12:10:06
7714,創泓科技,tpex,1150618,18.41,5.03,3.95,2026-06-19T12:10:06
7715,裕山,tpex,1150618,13.5,1.18,5.56,2026-06-19T12:10:06
7716,昱臺國際,tpex,1150618,20.31,1.17,6.54,2026-06-19T12:10:06
7717,萊德光電-KY,tpex,1150618,92.23,12.79,0.6,2026-06-19T12:10:06
7718,友鋮,tpex,1150618,11.4,1.35,5.22,2026-06-19T12:10:06
7721,微程式,twse,1150618,127.29,3.3,1.33,2026-06-19T12:10:06
7722,LINEPAY,twse,1150618,46.52,2.06,0.61,2026-06-19T12:10:06
7723,築間,tpex,1150618,,1.52,0.0,2026-06-19T12:10:06
7728,光焱科技,tpex,1150618,132.59,13.98,0.72,2026-06-19T12:10:06
7730,暉盛-創,twse,1150618,93.52,6.85,0.83,2026-06-19T12:10:06
7732,金興精密,twse,1150618,20.81,1.3,4.17,2026-06-19T12:10:06
7734,印能科技,tpex,1150618,92.06,14.65,0.55,2026-06-19T12:10:06
7736,虎山,twse,1150618,15.91,1.6,5.23,2026-06-19T12:10:06
7738,東聯互動,tpex,1150618,12.48,2.62,5.76,2026-06-19T12:10:06
7740,熙特爾-創,twse,1150618,21.85,5.72,2.13,2026-06-19T12:10:06
7743,金利食安,tpex,1150618,40.0,1.14,2.55,2026-06-19T12:10:06
7744,崴寶,tpex,1150618,28.66,5.85,1.45,2026-06-19T12:10:06
7747,昕奇雲端,tpex,1150618,31.4,3.8,3.14,2026-06-19T12:10:06
7749,意騰-KY,twse,1150618,38.88,5.72,1.86,2026-06-19T12:10:06
7750,新代,twse,1150618,59.13,14.89,0.68,2026-06-19T12:10:06
7751,竑騰,tpex,1150618,65.56,18.36,1.21,2026-06-19T12:10:06
7753,星亞,tpex,1150618,10.04,1.79,3.62,2026-06-19T12:10:06
7757,金色三麥,tpex,1150618,11.85,2.52,7.75,2026-06-19T12:10:06
7760,享溫馨,twse,1150618,56.95,1.05,5.95,2026-06-19T12:10:06
7765,中華資安,twse,1150618,21.46,4.41,4.06,2026-06-19T12:10:06
7767,仁大資訊,tpex,1150618,11.73,1.5,7.03,2026-06-19T12:10:06
7768,頌勝科技,twse,1150618,121.5,11.93,1.06,2026-06-19T12:10:06
7769,鴻勁,twse,1150618,87.04,20.01,0.93,2026-06-19T12:10:06
7770,君曜,tpex,1150618,20.19,2.04,4.74,2026-06-19T12:10:06
7772,耀穎,tpex,1150618,150.0,5.14,1.04,2026-06-19T12:10:06
7777,能率亞洲,tpex,1150618,65.94,3.75,0.59,2026-06-19T12:10:06
7780,大研生醫*,twse,1150618,45.71,2.82,7.5,2026-06-19T12:10:06
7782,光速火箭,tpex,1150618,16.96,1.45,7.14,2026-06-19T12:10:06
7786,東方風能,twse,1150618,13.28,2.27,4.31,2026-06-19T12:10:06
7788,松川精密,twse,1150618,77.25,3.9,0.68,2026-06-19T12:10:06
7791,皇家可口,twse,1150618,13.67,1.37,6.09,2026-06-19T12:10:06
7792,安葆,tpex,1150618,33.21,3.96,3.07,2026-06-19T12:10:06
7794,宏碁智新,tpex,1150618,11.92,2.31,5.1,2026-06-19T12:10:06
7795,長廣,twse,1150618,146.95,11.49,0.52,2026-06-19T12:10:06
7799,禾榮科,twse,1150618,,5.03,,2026-06-19T12:10:06
7803,雲象科技-創,twse,1150618,,3.8,,2026-06-19T12:10:06
7805,威聯通,tpex,1150618,16.04,3.26,5.78,2026-06-19T12:10:06
7810,捷創科技,tpex,1150618,33.71,4.28,2.4,2026-06-19T12:10:06
7811,民盛,tpex,1150618,15.95,1.23,7.88,2026-06-19T12:10:06
7818,溢泰實業,twse,1150618,11.01,1.14,3.6,2026-06-19T12:10:06
7819,精誠金融,tpex,1150618,14.68,2.02,4.03,2026-06-19T12:10:06
7820,立盈,tpex,1150618,56.46,5.42,1.27,2026-06-19T12:10:06
7821,神數,twse,1150618,14.68,2.33,4.56,2026-06-19T12:10:06
7822,倍利科,twse,1150618,91.23,8.73,0.6,2026-06-19T12:10:06
7823,奧義賽博-KY創,twse,1150618,,5.01,,2026-06-19T12:10:06
7827,漢康-KY創,twse,1150618,,50.0,,2026-06-19T12:10:06
7828,創新服務,tpex,1150618,295.86,69.3,0.23,2026-06-19T12:10:06
7839,達人網,tpex,1150618,17.68,3.45,4.89,2026-06-19T12:10:06
7842,天能綠電,tpex,1150618,22.9,3.63,3.17,2026-06-19T12:10:06
8011,台通,twse,1150618,21.18,0.92,3.89,2026-06-19T12:10:06
8016,矽創,twse,1150618,18.88,3.09,3.83,2026-06-19T12:10:06
8021,尖點,twse,1150618,155.59,14.64,0.37,2026-06-19T12:10:06
8024,佑華,tpex,1150618,,1.38,0.0,2026-06-19T12:10:06
8027,鈦昇,tpex,1150618,,9.24,0.0,2026-06-19T12:10:06
8028,昇陽半導體,twse,1150618,68.92,10.29,0.87,2026-06-19T12:10:06
8032,光菱,tpex,1150618,18.03,1.16,2.52,2026-06-19T12:10:06
8033,雷虎,twse,1150618,193.28,10.25,,2026-06-19T12:10:06
8034,榮群,tpex,1150618,16.48,1.82,5.13,2026-06-19T12:10:06
8038,長園科,tpex,1150618,30.45,5.33,0.0,2026-06-19T12:10:06
8039,台虹,twse,1150618,61.39,3.62,1.37,2026-06-19T12:10:06
8040,九暘,tpex,1150618,,3.72,0.0,2026-06-19T12:10:06
8042,金山電,tpex,1150618,62.3,5.98,0.61,2026-06-19T12:10:06
8043,蜜望實,tpex,1150618,68.02,6.45,0.4,2026-06-19T12:10:06
8044,網家,tpex,1150618,,0.95,0.0,2026-06-19T12:10:06
8045,達運光電,twse,1150618,87.29,3.0,1.64,2026-06-19T12:10:06
8046,南電,twse,1150618,185.17,12.09,0.23,2026-06-19T12:10:06
8047,星雲,tpex,1150618,,5.32,0.0,2026-06-19T12:10:06
8048,德勝,tpex,1150618,25.8,3.19,3.47,2026-06-19T12:10:06
8049,晶采,tpex,1150618,16.29,1.42,5.05,2026-06-19T12:10:06
8050,廣積,tpex,1150618,55.7,1.61,3.91,2026-06-19T12:10:06
8054,安國,tpex,1150618,,4.22,0.0,2026-06-19T12:10:06
8059,凱碩,tpex,1150618,,2.92,0.0,2026-06-19T12:10:06
8064,東捷,tpex,1150618,73.93,6.66,0.63,2026-06-19T12:10:06
8066,來思達,tpex,1150618,,1.02,0.0,2026-06-19T12:10:06
8067,志旭,tpex,1150618,,2.04,0.0,2026-06-19T12:10:06
8068,全達,tpex,1150618,18.11,1.47,0.0,2026-06-19T12:10:06
