parameter_id,min_avg_volume_5d,price_breakout_days,min_institutional_net_buy,eps_quality_clip_low,eps_quality_clip_high,stop_loss,take_profit,exit_rule,filtered,selected,trades,covered_trade_months,full_trade_months,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
vol5_100000_high60_inst1000k_epsloany_epshiany_sl30_tp120_next_month_5,100000.0,60,1000000.0,,,0.3,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_300000_high60_inst1000k_epsloany_epshiany_slnone_tpnone_next_month_5,300000.0,60,1000000.0,,,,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_300000_high60_inst1000k_epsloany_epshiany_slnone_tp120_next_month_5,300000.0,60,1000000.0,,,,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_300000_high60_inst1000k_epsloany_epshiany_sl20_tpnone_next_month_5,300000.0,60,1000000.0,,,0.2,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_300000_high60_inst1000k_epsloany_epshiany_sl20_tp120_next_month_5,300000.0,60,1000000.0,,,0.2,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_300000_high60_inst1000k_epsloany_epshiany_sl30_tpnone_next_month_5,300000.0,60,1000000.0,,,0.3,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_300000_high60_inst1000k_epsloany_epshiany_sl30_tp120_next_month_5,300000.0,60,1000000.0,,,0.3,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_500000_high60_inst1000k_epsloany_epshiany_slnone_tpnone_next_month_5,500000.0,60,1000000.0,,,,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_500000_high60_inst1000k_epsloany_epshiany_slnone_tp120_next_month_5,500000.0,60,1000000.0,,,,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_500000_high60_inst1000k_epsloany_epshiany_sl20_tpnone_next_month_5,500000.0,60,1000000.0,,,0.2,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_500000_high60_inst1000k_epsloany_epshiany_sl20_tp120_next_month_5,500000.0,60,1000000.0,,,0.2,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_500000_high60_inst1000k_epsloany_epshiany_sl30_tpnone_next_month_5,500000.0,60,1000000.0,,,0.3,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_500000_high60_inst1000k_epsloany_epshiany_sl30_tp120_next_month_5,500000.0,60,1000000.0,,,0.3,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_1000000_high60_inst1000k_epsloany_epshiany_slnone_tpnone_next_month_5,1000000.0,60,1000000.0,,,,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_1000000_high60_inst1000k_epsloany_epshiany_slnone_tp120_next_month_5,1000000.0,60,1000000.0,,,,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl20_tpnone_next_month_5,1000000.0,60,1000000.0,,,0.2,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl20_tp120_next_month_5,1000000.0,60,1000000.0,,,0.2,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl30_tpnone_next_month_5,1000000.0,60,1000000.0,,,0.3,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl30_tp120_next_month_5,1000000.0,60,1000000.0,,,0.3,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_2000000_high60_inst1000k_epsloany_epshiany_slnone_tpnone_next_month_5,2000000.0,60,1000000.0,,,,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_2000000_high60_inst1000k_epsloany_epshiany_slnone_tp120_next_month_5,2000000.0,60,1000000.0,,,,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl20_tpnone_next_month_5,2000000.0,60,1000000.0,,,0.2,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl20_tp120_next_month_5,2000000.0,60,1000000.0,,,0.2,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl30_tpnone_next_month_5,2000000.0,60,1000000.0,,,0.3,,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl30_tp120_next_month_5,2000000.0,60,1000000.0,,,0.3,1.2,next_month_5,24,16,10,4,0,1,10,0,0.8,0.159861,1017609.91,3799999.99,0.267792
vol5_0_high60_inst1000k_epsloany_epshiany_sl10_tp80_next_month_5,0.0,60,1000000.0,,,0.1,0.8,next_month_5,24,16,10,4,0,1,10,0,0.7,0.136102,959057.65,3799999.99,0.252384
vol5_50000_high60_inst1000k_epsloany_epshiany_sl10_tp80_next_month_5,50000.0,60,1000000.0,,,0.1,0.8,next_month_5,24,16,10,4,0,1,10,0,0.7,0.136102,959057.65,3799999.99,0.252384
vol5_100000_high60_inst1000k_epsloany_epshiany_sl10_tp80_next_month_5,100000.0,60,1000000.0,,,0.1,0.8,next_month_5,24,16,10,4,0,1,10,0,0.7,0.136102,959057.65,3799999.99,0.252384
vol5_300000_high60_inst1000k_epsloany_epshiany_sl10_tp80_next_month_5,300000.0,60,1000000.0,,,0.1,0.8,next_month_5,24,16,10,4,0,1,10,0,0.7,0.136102,959057.65,3799999.99,0.252384
vol5_500000_high60_inst1000k_epsloany_epshiany_sl10_tp80_next_month_5,500000.0,60,1000000.0,,,0.1,0.8,next_month_5,24,16,10,4,0,1,10,0,0.7,0.136102,959057.65,3799999.99,0.252384
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl10_tp80_next_month_5,1000000.0,60,1000000.0,,,0.1,0.8,next_month_5,24,16,10,4,0,1,10,0,0.7,0.136102,959057.65,3799999.99,0.252384
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl10_tp80_next_month_5,2000000.0,60,1000000.0,,,0.1,0.8,next_month_5,24,16,10,4,0,1,10,0,0.7,0.136102,959057.65,3799999.99,0.252384
vol5_0_high60_inst1000k_epsloany_epshiany_sl10_tpnone_next_month_5,0.0,60,1000000.0,,,0.1,,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_0_high60_inst1000k_epsloany_epshiany_sl10_tp120_next_month_5,0.0,60,1000000.0,,,0.1,1.2,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_50000_high60_inst1000k_epsloany_epshiany_sl10_tpnone_next_month_5,50000.0,60,1000000.0,,,0.1,,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_50000_high60_inst1000k_epsloany_epshiany_sl10_tp120_next_month_5,50000.0,60,1000000.0,,,0.1,1.2,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_100000_high60_inst1000k_epsloany_epshiany_sl10_tpnone_next_month_5,100000.0,60,1000000.0,,,0.1,,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_100000_high60_inst1000k_epsloany_epshiany_sl10_tp120_next_month_5,100000.0,60,1000000.0,,,0.1,1.2,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_300000_high60_inst1000k_epsloany_epshiany_sl10_tpnone_next_month_5,300000.0,60,1000000.0,,,0.1,,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_300000_high60_inst1000k_epsloany_epshiany_sl10_tp120_next_month_5,300000.0,60,1000000.0,,,0.1,1.2,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_500000_high60_inst1000k_epsloany_epshiany_sl10_tpnone_next_month_5,500000.0,60,1000000.0,,,0.1,,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_500000_high60_inst1000k_epsloany_epshiany_sl10_tp120_next_month_5,500000.0,60,1000000.0,,,0.1,1.2,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl10_tpnone_next_month_5,1000000.0,60,1000000.0,,,0.1,,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl10_tp120_next_month_5,1000000.0,60,1000000.0,,,0.1,1.2,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl10_tpnone_next_month_5,2000000.0,60,1000000.0,,,0.1,,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl10_tp120_next_month_5,2000000.0,60,1000000.0,,,0.1,1.2,next_month_5,24,16,10,4,0,1,10,0,0.7,0.132888,926914.79,3799999.99,0.243925
vol5_0_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_10,0.0,60,1000000.0,,,,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_0_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_10,0.0,60,1000000.0,,,0.3,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_50000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_10,50000.0,60,1000000.0,,,,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_50000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_10,50000.0,60,1000000.0,,,0.3,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_100000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_10,100000.0,60,1000000.0,,,,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_100000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_10,100000.0,60,1000000.0,,,0.3,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_300000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_10,300000.0,60,1000000.0,,,,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_300000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_10,300000.0,60,1000000.0,,,0.3,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_500000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_10,500000.0,60,1000000.0,,,,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_500000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_10,500000.0,60,1000000.0,,,0.3,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_1000000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_10,1000000.0,60,1000000.0,,,,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_10,1000000.0,60,1000000.0,,,0.3,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_2000000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_10,2000000.0,60,1000000.0,,,,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_10,2000000.0,60,1000000.0,,,0.3,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.1576,865957.54,3799999.99,0.227884
vol5_0_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_10,0.0,60,1000000.0,,,0.2,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.151083,852923.83,3799999.99,0.224454
vol5_50000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_10,50000.0,60,1000000.0,,,0.2,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.151083,852923.83,3799999.99,0.224454
vol5_100000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_10,100000.0,60,1000000.0,,,0.2,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.151083,852923.83,3799999.99,0.224454
vol5_300000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_10,300000.0,60,1000000.0,,,0.2,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.151083,852923.83,3799999.99,0.224454
vol5_500000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_10,500000.0,60,1000000.0,,,0.2,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.151083,852923.83,3799999.99,0.224454
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_10,1000000.0,60,1000000.0,,,0.2,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.151083,852923.83,3799999.99,0.224454
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_10,2000000.0,60,1000000.0,,,0.2,0.5,next_month_10,24,16,10,4,0,1,10,0,0.8,0.151083,852923.83,3799999.99,0.224454
vol5_0_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_5,0.0,60,1000000.0,,,,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_0_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_5,0.0,60,1000000.0,,,0.2,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_0_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_5,0.0,60,1000000.0,,,0.3,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_50000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_5,50000.0,60,1000000.0,,,,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_50000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_5,50000.0,60,1000000.0,,,0.2,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_50000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_5,50000.0,60,1000000.0,,,0.3,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_100000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_5,100000.0,60,1000000.0,,,,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_100000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_5,100000.0,60,1000000.0,,,0.2,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_100000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_5,100000.0,60,1000000.0,,,0.3,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_300000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_5,300000.0,60,1000000.0,,,,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_300000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_5,300000.0,60,1000000.0,,,0.2,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_300000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_5,300000.0,60,1000000.0,,,0.3,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_500000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_5,500000.0,60,1000000.0,,,,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_500000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_5,500000.0,60,1000000.0,,,0.2,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_500000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_5,500000.0,60,1000000.0,,,0.3,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_1000000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_5,1000000.0,60,1000000.0,,,,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_5,1000000.0,60,1000000.0,,,0.2,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_5,1000000.0,60,1000000.0,,,0.3,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_2000000_high60_inst1000k_epsloany_epshiany_slnone_tp50_next_month_5,2000000.0,60,1000000.0,,,,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl20_tp50_next_month_5,2000000.0,60,1000000.0,,,0.2,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl30_tp50_next_month_5,2000000.0,60,1000000.0,,,0.3,0.5,next_month_5,24,16,10,4,0,1,10,0,0.8,0.133075,749752.77,3799999.99,0.197303
vol5_0_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_10,0.0,60,1000000.0,,,0.1,0.5,next_month_10,24,16,10,4,0,1,10,0,0.6,0.121333,709640.27,3799999.99,0.186747
vol5_50000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_10,50000.0,60,1000000.0,,,0.1,0.5,next_month_10,24,16,10,4,0,1,10,0,0.6,0.121333,709640.27,3799999.99,0.186747
vol5_100000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_10,100000.0,60,1000000.0,,,0.1,0.5,next_month_10,24,16,10,4,0,1,10,0,0.6,0.121333,709640.27,3799999.99,0.186747
vol5_300000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_10,300000.0,60,1000000.0,,,0.1,0.5,next_month_10,24,16,10,4,0,1,10,0,0.6,0.121333,709640.27,3799999.99,0.186747
vol5_500000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_10,500000.0,60,1000000.0,,,0.1,0.5,next_month_10,24,16,10,4,0,1,10,0,0.6,0.121333,709640.27,3799999.99,0.186747
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_10,1000000.0,60,1000000.0,,,0.1,0.5,next_month_10,24,16,10,4,0,1,10,0,0.6,0.121333,709640.27,3799999.99,0.186747
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_10,2000000.0,60,1000000.0,,,0.1,0.5,next_month_10,24,16,10,4,0,1,10,0,0.6,0.121333,709640.27,3799999.99,0.186747
vol5_0_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_5,0.0,60,1000000.0,,,0.1,0.5,next_month_5,24,16,10,4,0,1,10,0,0.7,0.106102,659057.65,3799999.99,0.173436
vol5_50000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_5,50000.0,60,1000000.0,,,0.1,0.5,next_month_5,24,16,10,4,0,1,10,0,0.7,0.106102,659057.65,3799999.99,0.173436
vol5_100000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_5,100000.0,60,1000000.0,,,0.1,0.5,next_month_5,24,16,10,4,0,1,10,0,0.7,0.106102,659057.65,3799999.99,0.173436
vol5_300000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_5,300000.0,60,1000000.0,,,0.1,0.5,next_month_5,24,16,10,4,0,1,10,0,0.7,0.106102,659057.65,3799999.99,0.173436
vol5_500000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_5,500000.0,60,1000000.0,,,0.1,0.5,next_month_5,24,16,10,4,0,1,10,0,0.7,0.106102,659057.65,3799999.99,0.173436
vol5_1000000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_5,1000000.0,60,1000000.0,,,0.1,0.5,next_month_5,24,16,10,4,0,1,10,0,0.7,0.106102,659057.65,3799999.99,0.173436
vol5_2000000_high60_inst1000k_epsloany_epshiany_sl10_tp50_next_month_5,2000000.0,60,1000000.0,,,0.1,0.5,next_month_5,24,16,10,4,0,1,10,0,0.7,0.106102,659057.65,3799999.99,0.173436
vol5_0_high60_inst1000k_epsloany_epshiany_slnone_tp30_next_month_10,0.0,60,1000000.0,,,,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_0_high60_inst1000k_epsloany_epshiany_sl30_tp30_next_month_10,0.0,60,1000000.0,,,0.3,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_50000_high60_inst1000k_epsloany_epshiany_slnone_tp30_next_month_10,50000.0,60,1000000.0,,,,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_50000_high60_inst1000k_epsloany_epshiany_sl30_tp30_next_month_10,50000.0,60,1000000.0,,,0.3,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_100000_high60_inst1000k_epsloany_epshiany_slnone_tp30_next_month_10,100000.0,60,1000000.0,,,,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_100000_high60_inst1000k_epsloany_epshiany_sl30_tp30_next_month_10,100000.0,60,1000000.0,,,0.3,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_300000_high60_inst1000k_epsloany_epshiany_slnone_tp30_next_month_10,300000.0,60,1000000.0,,,,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_300000_high60_inst1000k_epsloany_epshiany_sl30_tp30_next_month_10,300000.0,60,1000000.0,,,0.3,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_500000_high60_inst1000k_epsloany_epshiany_slnone_tp30_next_month_10,500000.0,60,1000000.0,,,,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
vol5_500000_high60_inst1000k_epsloany_epshiany_sl30_tp30_next_month_10,500000.0,60,1000000.0,,,0.3,0.3,next_month_10,24,16,10,4,0,1,10,0,0.8,0.131792,646595.5,3799999.99,0.170157
