parameter_id,mom_min,yoy_min,foreign_min,trust_min,breakout_days,volume_ratio_min,top_n,exit_rule,revenue_filtered,price_filtered,selected,trades,covered_selected_months,full_selected_months,covered_trade_months,full_trade_months,min_selected_per_month,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
mom20_yoy0_foreign500k_trust100k_high0_vol3.0_top5_next_month_10,0.2,0.0,500000.0,100000.0,0,3.0,5,next_month_10,4,1,1,1,1,0,1,0,1,1,1,0,1.0,0.434343,434343.43,1000000.0,0.434343
mom20_yoy0_foreign1000k_trustany_high0_vol3.0_top5_next_month_10,0.2,0.0,1000000.0,,0,3.0,5,next_month_10,30,1,1,1,1,0,1,0,1,1,1,0,1.0,0.434343,434343.43,1000000.0,0.434343
mom20_yoy0_foreign1000k_trust0k_high0_vol3.0_top5_next_month_10,0.2,0.0,1000000.0,0.0,0,3.0,5,next_month_10,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.434343,434343.43,1000000.0,0.434343
mom20_yoy0_foreign1000k_trust50k_high0_vol3.0_top5_next_month_10,0.2,0.0,1000000.0,50000.0,0,3.0,5,next_month_10,2,1,1,1,1,0,1,0,1,1,1,0,1.0,0.434343,434343.43,1000000.0,0.434343
mom20_yoy0_foreign1000k_trust100k_high0_vol3.0_top5_next_month_10,0.2,0.0,1000000.0,100000.0,0,3.0,5,next_month_10,2,1,1,1,1,0,1,0,1,1,1,0,1.0,0.434343,434343.43,1000000.0,0.434343
mom0_yoy0_foreignany_trust50k_high60_vol3.0_top5_month_end,0.0,0.0,,50000.0,60,3.0,5,month_end,73,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy0_foreignany_trust50k_high120_vol3.0_top5_month_end,0.0,0.0,,50000.0,120,3.0,5,month_end,73,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy0_foreignany_trust100k_high60_vol3.0_top5_month_end,0.0,0.0,,100000.0,60,3.0,5,month_end,62,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy0_foreignany_trust100k_high120_vol3.0_top5_month_end,0.0,0.0,,100000.0,120,3.0,5,month_end,62,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy10_foreignany_trust50k_high60_vol3.0_top5_month_end,0.0,0.1,,50000.0,60,3.0,5,month_end,68,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy10_foreignany_trust50k_high120_vol3.0_top5_month_end,0.0,0.1,,50000.0,120,3.0,5,month_end,68,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy10_foreignany_trust100k_high60_vol3.0_top5_month_end,0.0,0.1,,100000.0,60,3.0,5,month_end,57,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy10_foreignany_trust100k_high120_vol3.0_top5_month_end,0.0,0.1,,100000.0,120,3.0,5,month_end,57,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy20_foreignany_trust50k_high60_vol3.0_top5_month_end,0.0,0.2,,50000.0,60,3.0,5,month_end,56,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy20_foreignany_trust50k_high120_vol3.0_top5_month_end,0.0,0.2,,50000.0,120,3.0,5,month_end,56,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy20_foreignany_trust100k_high60_vol3.0_top5_month_end,0.0,0.2,,100000.0,60,3.0,5,month_end,48,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy20_foreignany_trust100k_high120_vol3.0_top5_month_end,0.0,0.2,,100000.0,120,3.0,5,month_end,48,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy30_foreignany_trust50k_high60_vol3.0_top5_month_end,0.0,0.3,,50000.0,60,3.0,5,month_end,48,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy30_foreignany_trust50k_high120_vol3.0_top5_month_end,0.0,0.3,,50000.0,120,3.0,5,month_end,48,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy30_foreignany_trust100k_high60_vol3.0_top5_month_end,0.0,0.3,,100000.0,60,3.0,5,month_end,41,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy30_foreignany_trust100k_high120_vol3.0_top5_month_end,0.0,0.3,,100000.0,120,3.0,5,month_end,41,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy50_foreignany_trust50k_high0_vol3.0_top5_month_end,0.0,0.5,,50000.0,0,3.0,5,month_end,32,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy50_foreignany_trust50k_high60_vol3.0_top5_month_end,0.0,0.5,,50000.0,60,3.0,5,month_end,32,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy50_foreignany_trust50k_high120_vol3.0_top5_month_end,0.0,0.5,,50000.0,120,3.0,5,month_end,32,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy50_foreignany_trust100k_high0_vol3.0_top5_month_end,0.0,0.5,,100000.0,0,3.0,5,month_end,26,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy50_foreignany_trust100k_high60_vol3.0_top5_month_end,0.0,0.5,,100000.0,60,3.0,5,month_end,26,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy50_foreignany_trust100k_high120_vol3.0_top5_month_end,0.0,0.5,,100000.0,120,3.0,5,month_end,26,1,1,1,1,0,1,0,1,1,0,1,1.0,0.295309,295309.17,1000000.0,0.295309
mom0_yoy20_foreign1000k_trustany_high0_vol3.0_top5_next_month_5,0.0,0.2,1000000.0,,0,3.0,5,next_month_5,67,1,1,1,1,0,1,0,1,1,1,0,1.0,0.294509,294509.15,1000000.0,0.294509
mom10_yoy10_foreign1000k_trustany_high0_vol3.0_top5_next_month_5,0.1,0.1,1000000.0,,0,3.0,5,next_month_5,45,1,1,1,1,0,1,0,1,1,1,0,1.0,0.294509,294509.15,1000000.0,0.294509
mom10_yoy20_foreign1000k_trustany_high0_vol3.0_top5_next_month_5,0.1,0.2,1000000.0,,0,3.0,5,next_month_5,39,1,1,1,1,0,1,0,1,1,1,0,1.0,0.294509,294509.15,1000000.0,0.294509
mom0_yoy0_foreign0k_trust50k_high0_vol3.0_top5_month_end,0.0,0.0,0.0,50000.0,0,3.0,5,month_end,36,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy0_foreign0k_trust100k_high0_vol3.0_top5_month_end,0.0,0.0,0.0,100000.0,0,3.0,5,month_end,28,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy0_foreign100k_trust50k_high0_vol3.0_top5_month_end,0.0,0.0,100000.0,50000.0,0,3.0,5,month_end,34,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy0_foreign100k_trust100k_high0_vol3.0_top5_month_end,0.0,0.0,100000.0,100000.0,0,3.0,5,month_end,27,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy0_foreign500k_trust50k_high0_vol3.0_top5_month_end,0.0,0.0,500000.0,50000.0,0,3.0,5,month_end,25,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy0_foreign500k_trust100k_high0_vol3.0_top5_month_end,0.0,0.0,500000.0,100000.0,0,3.0,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy0_foreign1000k_trust0k_high0_vol3.0_top5_month_end,0.0,0.0,1000000.0,0.0,0,3.0,5,month_end,52,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy0_foreign1000k_trust50k_high0_vol3.0_top5_month_end,0.0,0.0,1000000.0,50000.0,0,3.0,5,month_end,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy0_foreign1000k_trust100k_high0_vol3.0_top5_month_end,0.0,0.0,1000000.0,100000.0,0,3.0,5,month_end,14,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreignany_trust50k_high0_vol3.0_top5_month_end,0.1,0.0,,50000.0,0,3.0,5,month_end,37,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreignany_trust100k_high0_vol3.0_top5_month_end,0.1,0.0,,100000.0,0,3.0,5,month_end,30,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign0k_trust50k_high0_vol3.0_top5_month_end,0.1,0.0,0.0,50000.0,0,3.0,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign0k_trust100k_high0_vol3.0_top5_month_end,0.1,0.0,0.0,100000.0,0,3.0,5,month_end,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign100k_trust50k_high0_vol3.0_top5_month_end,0.1,0.0,100000.0,50000.0,0,3.0,5,month_end,20,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign100k_trust100k_high0_vol3.0_top5_month_end,0.1,0.0,100000.0,100000.0,0,3.0,5,month_end,15,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign500k_trust50k_high0_vol3.0_top5_month_end,0.1,0.0,500000.0,50000.0,0,3.0,5,month_end,15,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign500k_trust100k_high0_vol3.0_top5_month_end,0.1,0.0,500000.0,100000.0,0,3.0,5,month_end,13,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign1000k_trust0k_high0_vol3.0_top5_month_end,0.1,0.0,1000000.0,0.0,0,3.0,5,month_end,31,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign1000k_trust50k_high0_vol3.0_top5_month_end,0.1,0.0,1000000.0,50000.0,0,3.0,5,month_end,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom10_yoy0_foreign1000k_trust100k_high0_vol3.0_top5_month_end,0.1,0.0,1000000.0,100000.0,0,3.0,5,month_end,8,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreignany_trust50k_high0_vol3.0_top5_month_end,0.2,0.0,,50000.0,0,3.0,5,month_end,20,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreignany_trust100k_high0_vol3.0_top5_month_end,0.2,0.0,,100000.0,0,3.0,5,month_end,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign0k_trust50k_high0_vol3.0_top5_month_end,0.2,0.0,0.0,50000.0,0,3.0,5,month_end,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign0k_trust100k_high0_vol3.0_top5_month_end,0.2,0.0,0.0,100000.0,0,3.0,5,month_end,6,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign100k_trust50k_high0_vol3.0_top5_month_end,0.2,0.0,100000.0,50000.0,0,3.0,5,month_end,7,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign100k_trust100k_high0_vol3.0_top5_month_end,0.2,0.0,100000.0,100000.0,0,3.0,5,month_end,5,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign500k_trust50k_high0_vol3.0_top5_month_end,0.2,0.0,500000.0,50000.0,0,3.0,5,month_end,5,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign500k_trust100k_high0_vol3.0_top5_month_end,0.2,0.0,500000.0,100000.0,0,3.0,5,month_end,4,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign1000k_trustany_high0_vol3.0_top5_month_end,0.2,0.0,1000000.0,,0,3.0,5,month_end,30,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign1000k_trust0k_high0_vol3.0_top5_month_end,0.2,0.0,1000000.0,0.0,0,3.0,5,month_end,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign1000k_trust50k_high0_vol3.0_top5_month_end,0.2,0.0,1000000.0,50000.0,0,3.0,5,month_end,2,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom20_yoy0_foreign1000k_trust100k_high0_vol3.0_top5_month_end,0.2,0.0,1000000.0,100000.0,0,3.0,5,month_end,2,1,1,1,1,0,1,0,1,1,1,0,1.0,0.171717,171717.17,1000000.0,0.171717
mom0_yoy20_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.0,0.2,500000.0,0.0,0,3.0,5,next_month_5,59,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom0_yoy30_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.0,0.3,500000.0,,0,3.0,5,next_month_5,72,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom0_yoy30_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.0,0.3,500000.0,0.0,0,3.0,5,next_month_5,45,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom0_yoy50_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.0,0.5,500000.0,,0,3.0,5,next_month_5,46,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom0_yoy50_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.0,0.5,500000.0,0.0,0,3.0,5,next_month_5,28,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom10_yoy20_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.1,0.2,500000.0,0.0,0,3.0,5,next_month_5,37,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom10_yoy30_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.1,0.3,500000.0,,0,3.0,5,next_month_5,48,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom10_yoy30_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.1,0.3,500000.0,0.0,0,3.0,5,next_month_5,30,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom10_yoy50_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.1,0.5,500000.0,,0,3.0,5,next_month_5,34,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom10_yoy50_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.1,0.5,500000.0,0.0,0,3.0,5,next_month_5,21,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom20_yoy20_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.2,0.2,500000.0,,0,3.0,5,next_month_5,31,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom20_yoy20_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.2,0.2,500000.0,0.0,0,3.0,5,next_month_5,20,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom20_yoy30_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.2,0.3,500000.0,,0,3.0,5,next_month_5,28,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom20_yoy30_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.2,0.3,500000.0,0.0,0,3.0,5,next_month_5,18,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom20_yoy50_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.2,0.5,500000.0,,0,3.0,5,next_month_5,25,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom20_yoy50_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.2,0.5,500000.0,0.0,0,3.0,5,next_month_5,17,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom30_yoy20_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.3,0.2,500000.0,,0,3.0,5,next_month_5,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom30_yoy20_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.3,0.2,500000.0,0.0,0,3.0,5,next_month_5,15,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom30_yoy30_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.3,0.3,500000.0,,0,3.0,5,next_month_5,20,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom30_yoy30_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.3,0.3,500000.0,0.0,0,3.0,5,next_month_5,13,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom30_yoy50_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.3,0.5,500000.0,,0,3.0,5,next_month_5,17,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom30_yoy50_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.3,0.5,500000.0,0.0,0,3.0,5,next_month_5,12,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom50_yoy20_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.5,0.2,500000.0,,0,3.0,5,next_month_5,14,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom50_yoy20_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.5,0.2,500000.0,0.0,0,3.0,5,next_month_5,10,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom50_yoy30_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.5,0.3,500000.0,,0,3.0,5,next_month_5,13,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom50_yoy30_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.5,0.3,500000.0,0.0,0,3.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom50_yoy50_foreign500k_trustany_high0_vol3.0_top5_next_month_5,0.5,0.5,500000.0,,0,3.0,5,next_month_5,12,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom50_yoy50_foreign500k_trust0k_high0_vol3.0_top5_next_month_5,0.5,0.5,500000.0,0.0,0,3.0,5,next_month_5,9,1,1,1,1,0,1,0,1,1,1,0,1.0,0.146707,146706.59,1000000.0,0.146707
mom0_yoy0_foreign500k_trust50k_high60_vol1.5_top5_month_end,0.0,0.0,500000.0,50000.0,60,1.5,5,month_end,25,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign500k_trust50k_high60_vol2.0_top5_month_end,0.0,0.0,500000.0,50000.0,60,2.0,5,month_end,25,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign500k_trust50k_high120_vol1.5_top5_month_end,0.0,0.0,500000.0,50000.0,120,1.5,5,month_end,25,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign500k_trust50k_high120_vol2.0_top5_month_end,0.0,0.0,500000.0,50000.0,120,2.0,5,month_end,25,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign500k_trust100k_high60_vol1.5_top5_month_end,0.0,0.0,500000.0,100000.0,60,1.5,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign500k_trust100k_high60_vol2.0_top5_month_end,0.0,0.0,500000.0,100000.0,60,2.0,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign500k_trust100k_high120_vol1.5_top5_month_end,0.0,0.0,500000.0,100000.0,120,1.5,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign500k_trust100k_high120_vol2.0_top5_month_end,0.0,0.0,500000.0,100000.0,120,2.0,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign1000k_trust50k_high60_vol1.5_top5_month_end,0.0,0.0,1000000.0,50000.0,60,1.5,5,month_end,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign1000k_trust50k_high60_vol2.0_top5_month_end,0.0,0.0,1000000.0,50000.0,60,2.0,5,month_end,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign1000k_trust50k_high120_vol1.5_top5_month_end,0.0,0.0,1000000.0,50000.0,120,1.5,5,month_end,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign1000k_trust50k_high120_vol2.0_top5_month_end,0.0,0.0,1000000.0,50000.0,120,2.0,5,month_end,16,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign1000k_trust100k_high60_vol1.5_top5_month_end,0.0,0.0,1000000.0,100000.0,60,1.5,5,month_end,14,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign1000k_trust100k_high60_vol2.0_top5_month_end,0.0,0.0,1000000.0,100000.0,60,2.0,5,month_end,14,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign1000k_trust100k_high120_vol1.5_top5_month_end,0.0,0.0,1000000.0,100000.0,120,1.5,5,month_end,14,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy0_foreign1000k_trust100k_high120_vol2.0_top5_month_end,0.0,0.0,1000000.0,100000.0,120,2.0,5,month_end,14,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust50k_high0_vol1.5_top5_month_end,0.0,0.1,500000.0,50000.0,0,1.5,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust50k_high0_vol2.0_top5_month_end,0.0,0.1,500000.0,50000.0,0,2.0,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust50k_high60_vol1.5_top5_month_end,0.0,0.1,500000.0,50000.0,60,1.5,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust50k_high60_vol2.0_top5_month_end,0.0,0.1,500000.0,50000.0,60,2.0,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust50k_high120_vol1.5_top5_month_end,0.0,0.1,500000.0,50000.0,120,1.5,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust50k_high120_vol2.0_top5_month_end,0.0,0.1,500000.0,50000.0,120,2.0,5,month_end,22,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust100k_high0_vol1.5_top5_month_end,0.0,0.1,500000.0,100000.0,0,1.5,5,month_end,19,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust100k_high0_vol2.0_top5_month_end,0.0,0.1,500000.0,100000.0,0,2.0,5,month_end,19,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust100k_high60_vol1.5_top5_month_end,0.0,0.1,500000.0,100000.0,60,1.5,5,month_end,19,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust100k_high60_vol2.0_top5_month_end,0.0,0.1,500000.0,100000.0,60,2.0,5,month_end,19,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust100k_high120_vol1.5_top5_month_end,0.0,0.1,500000.0,100000.0,120,1.5,5,month_end,19,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign500k_trust100k_high120_vol2.0_top5_month_end,0.0,0.1,500000.0,100000.0,120,2.0,5,month_end,19,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign1000k_trust50k_high0_vol1.5_top5_month_end,0.0,0.1,1000000.0,50000.0,0,1.5,5,month_end,14,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
mom0_yoy10_foreign1000k_trust50k_high0_vol2.0_top5_month_end,0.0,0.1,1000000.0,50000.0,0,2.0,5,month_end,14,1,1,1,1,0,1,0,1,1,1,0,1.0,0.083197,83197.39,1000000.0,0.083197
