event_id,revenue_month,announcement_date,announcement_time,market,stock_id,company_name,current_month_revenue,previous_month_revenue,previous_year_month_revenue,mom_pct,yoy_pct,cumulative_revenue,previous_year_cumulative_revenue,cumulative_yoy_pct,note,source_url
revenue_202601_1537,2026-01,2026-02-10,after_close,listed,1537,廣隆,618676.0,557114.0,649163.0,0.1105,-0.046900000000000004,618676.0,649163.0,-0.046900000000000004,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1538,2026-01,2026-02-10,after_close,listed,1538,正峰,4606.0,9989.0,8910.0,-0.5388000000000001,-0.483,4606.0,8910.0,-0.483,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1539,2026-01,2026-02-10,after_close,listed,1539,巨庭,92097.0,78913.0,150123.0,0.16699999999999998,-0.3865,92097.0,150123.0,-0.3865,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1540,2026-01,2026-02-10,after_close,listed,1540,喬福,36298.0,29325.0,53499.0,0.2377,-0.3215,36298.0,53499.0,-0.3215,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1541,2026-01,2026-02-10,after_close,listed,1541,錩泰,248105.0,224189.0,323932.0,0.1066,-0.23399999999999999,248105.0,323932.0,-0.23399999999999999,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1558,2026-01,2026-02-10,after_close,listed,1558,伸興,719888.0,516979.0,783818.0,0.3924,-0.0815,719888.0,783818.0,-0.0815,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1560,2026-01,2026-02-10,after_close,listed,1560,中砂,752917.0,735634.0,565808.0,0.023399999999999997,0.3306,752917.0,565808.0,0.3306,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1583,2026-01,2026-02-10,after_close,listed,1583,程泰,312111.0,380350.0,306298.0,-0.1794,0.0189,312111.0,306298.0,0.0189,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1589,2026-01,2026-02-10,after_close,listed,1589,永冠-KY,645088.0,701808.0,481634.0,-0.0808,0.3393,645088.0,481634.0,0.3393,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1590,2026-01,2026-02-10,after_close,listed,1590,亞德客-KY,3702382.0,3312944.0,2219508.0,0.1175,0.6681,3702382.0,2219508.0,0.6681,本月營業收入換算匯率為4.5269972;本年累計營業收入換算匯率為4.5269972。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1597,2026-01,2026-02-10,after_close,listed,1597,直得,107622.0,119726.0,76931.0,-0.10099999999999999,0.39890000000000003,107622.0,76931.0,0.39890000000000003,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_2049,2026-01,2026-02-10,after_close,listed,2049,上銀,2150023.0,2219675.0,1900341.0,-0.0313,0.1313,2150023.0,1900341.0,0.1313,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_2371,2026-01,2026-02-10,after_close,listed,2371,大同,4244071.0,4803047.0,3558687.0,-0.11630000000000001,0.1925,4244071.0,3558687.0,0.1925,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_3167,2026-01,2026-02-10,after_close,listed,3167,大量,601545.0,559398.0,273970.0,0.0753,1.1956,601545.0,273970.0,1.1956,主係因客戶需求量增加所致,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4526,2026-01,2026-02-10,after_close,listed,4526,東台,357638.0,563707.0,456844.0,-0.3655,-0.21710000000000002,357638.0,456844.0,-0.21710000000000002,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4532,2026-01,2026-02-10,after_close,listed,4532,瑞智,1964103.0,1682788.0,2248382.0,0.1671,-0.1264,1964103.0,2248382.0,-0.1264,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4540,2026-01,2026-02-10,after_close,listed,4540,全球傳動,269099.0,271685.0,145376.0,-0.0095,0.851,269099.0,145376.0,0.851,因傳動系統元件產品訂單需求上升，故使本期營業收入增加。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4552,2026-01,2026-02-10,after_close,listed,4552,力達-KY,280599.0,277458.0,266760.0,0.0113,0.0518,280599.0,266760.0,0.0518,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4555,2026-01,2026-02-10,after_close,listed,4555,氣立,143315.0,147040.0,114595.0,-0.0253,0.2506,143315.0,114595.0,0.2506,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4560,2026-01,2026-02-10,after_close,listed,4560,強信-KY,144830.0,156396.0,126684.0,-0.0739,0.1432,144830.0,126684.0,0.1432,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4562,2026-01,2026-02-10,after_close,listed,4562,穎漢,70920.0,54747.0,68922.0,0.2954,0.028900000000000002,70920.0,68922.0,0.028900000000000002,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4564,2026-01,2026-02-10,after_close,listed,4564,元翎,82887.0,107284.0,127240.0,-0.2274,-0.34850000000000003,82887.0,127240.0,-0.34850000000000003,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4566,2026-01,2026-02-10,after_close,listed,4566,時碩工業,507793.0,399679.0,446931.0,0.2705,0.1361,507793.0,446931.0,0.1361,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4571,2026-01,2026-02-10,after_close,listed,4571,鈞興-KY,332623.0,251857.0,369147.0,0.3206,-0.0989,332623.0,369147.0,-0.0989,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4572,2026-01,2026-02-10,after_close,listed,4572,駐龍,56391.0,52571.0,63329.0,0.0726,-0.10949999999999999,56391.0,63329.0,-0.10949999999999999,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4576,2026-01,2026-02-10,after_close,listed,4576,大銀微系統,278321.0,279398.0,163550.0,-0.0038,0.7017,278321.0,163550.0,0.7017,本月營收較去年同期增加，主係客戶需求較去年同期增加。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4583,2026-01,2026-02-10,after_close,listed,4583,台灣精銳,296883.0,248519.0,238744.0,0.1946,0.24350000000000002,296883.0,238744.0,0.24350000000000002,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4590,2026-01,2026-02-10,after_close,listed,4590,富田-創,79261.0,105507.0,121342.0,-0.2487,-0.3467,79261.0,121342.0,-0.3467,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_5288,2026-01,2026-02-10,after_close,listed,5288,豐祥-KY,804362.0,678521.0,649624.0,0.18539999999999998,0.23809999999999998,804362.0,649624.0,0.23809999999999998,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_6606,2026-01,2026-02-10,after_close,listed,6606,建德工業,69095.0,72211.0,62185.0,-0.0431,0.11109999999999999,69095.0,62185.0,0.11109999999999999,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_7750,2026-01,2026-02-10,after_close,listed,7750,新代,1676314.0,1472730.0,826092.0,0.1382,1.0292000000000001,1676314.0,826092.0,1.0292000000000001,114年全年度開發客戶、穩固市場關係策略成功。交易走勢表現優異。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_8222,2026-01,2026-02-10,after_close,listed,8222,寶一,81047.0,84919.0,86470.0,-0.0455,-0.06269999999999999,81047.0,86470.0,-0.06269999999999999,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_8374,2026-01,2026-02-10,after_close,listed,8374,羅昇,477605.0,412883.0,354848.0,0.1567,0.34590000000000004,477605.0,354848.0,0.34590000000000004,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_8996,2026-01,2026-02-10,after_close,listed,8996,高力,1216032.0,935641.0,291484.0,0.29960000000000003,3.1718,1216032.0,291484.0,3.1718,115年1月營收較去年同期增加317.19%，主要係板式熱交換器及熱能產品之營業額，較去年同期分別增加29.28%及增加521.93%所致。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1603,2026-01,2026-02-10,after_close,listed,1603,華電,464051.0,570069.0,398270.0,-0.1859,0.16510000000000002,464051.0,398270.0,0.16510000000000002,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1604,2026-01,2026-02-10,after_close,listed,1604,聲寶,960596.0,683006.0,1008676.0,0.4064,-0.047599999999999996,960596.0,1008676.0,-0.047599999999999996,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1605,2026-01,2026-02-10,after_close,listed,1605,華新,13468434.0,15517904.0,14106967.0,-0.132,-0.0452,13468434.0,14106967.0,-0.0452,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1608,2026-01,2026-02-10,after_close,listed,1608,華榮,1181449.0,898175.0,906631.0,0.3153,0.3031,1181449.0,906631.0,0.3031,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1609,2026-01,2026-02-10,after_close,listed,1609,大亞,3019759.0,2627306.0,2140362.0,0.1493,0.4108,3019759.0,2140362.0,0.4108,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1611,2026-01,2026-02-10,after_close,listed,1611,中電,95312.0,87070.0,94349.0,0.0946,0.0102,95312.0,94349.0,0.0102,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1612,2026-01,2026-02-10,after_close,listed,1612,宏泰,730018.0,503375.0,518153.0,0.45020000000000004,0.40880000000000005,730018.0,518153.0,0.40880000000000005,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1614,2026-01,2026-02-10,after_close,listed,1614,三洋電,461407.0,366076.0,499830.0,0.26039999999999996,-0.0768,461407.0,499830.0,-0.0768,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1615,2026-01,2026-02-10,after_close,listed,1615,大山,389320.0,504432.0,277591.0,-0.22820000000000001,0.40240000000000004,389320.0,277591.0,0.40240000000000004,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1616,2026-01,2026-02-10,after_close,listed,1616,億泰,577471.0,319913.0,365084.0,0.805,0.5817,577471.0,365084.0,0.5817,本期係因訂單需求增加所致,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1617,2026-01,2026-02-10,after_close,listed,1617,榮星,321218.0,329288.0,226870.0,-0.0245,0.4158,321218.0,226870.0,0.4158,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1618,2026-01,2026-02-10,after_close,listed,1618,合機,703654.0,330626.0,127350.0,1.1281999999999999,4.5253,703654.0,127350.0,4.5253,115年1月超高壓電纜及其附屬器材出貨較去年同期增加。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1623,2026-01,2026-02-10,after_close,listed,1623,大東電,613933.0,613963.0,531014.0,-0.0,0.1561,613933.0,531014.0,0.1561,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1626,2026-01,2026-02-10,after_close,listed,1626,艾美特-KY,598085.0,369026.0,511099.0,0.6207,0.17010000000000003,598085.0,511099.0,0.17010000000000003,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4930,2026-01,2026-02-10,after_close,listed,4930,燦星網,662840.0,380994.0,692495.0,0.7397,-0.042800000000000005,662840.0,692495.0,-0.042800000000000005,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_5283,2026-01,2026-02-10,after_close,listed,5283,禾聯碩,391612.0,541205.0,380383.0,-0.2764,0.029500000000000002,391612.0,380383.0,0.029500000000000002,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1708,2026-01,2026-02-10,after_close,listed,1708,東鹼,552559.0,532286.0,445110.0,0.038,0.2413,552559.0,445110.0,0.2413,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1709,2026-01,2026-02-10,after_close,listed,1709,和益,867400.0,704056.0,919607.0,0.23199999999999998,-0.0567,867400.0,919607.0,-0.0567,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1710,2026-01,2026-02-10,after_close,listed,1710,東聯,1796146.0,1639028.0,1834039.0,0.0958,-0.0206,1796146.0,1834039.0,-0.0206,無,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1711,2026-01,2026-02-10,after_close,listed,1711,永光,724301.0,660278.0,642466.0,0.0969,0.1273,724301.0,642466.0,0.1273,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1712,2026-01,2026-02-10,after_close,listed,1712,興農,1528811.0,1467346.0,1629857.0,0.0418,-0.061900000000000004,1528811.0,1629857.0,-0.061900000000000004,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1713,2026-01,2026-02-10,after_close,listed,1713,國化,30646.0,46266.0,34656.0,-0.33759999999999996,-0.1157,30646.0,34656.0,-0.1157,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1714,2026-01,2026-02-10,after_close,listed,1714,和桐,2631806.0,2680334.0,1666221.0,-0.0181,0.5795,2631806.0,1666221.0,0.5795,營收增加主要係因去年一月受春節因素影響，工作日較少及本年度產品銷量增加及銷售單價提升所致。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1717,2026-01,2026-02-10,after_close,listed,1717,長興,3889579.0,3723693.0,3325017.0,0.044500000000000005,0.1697,3889579.0,3325017.0,0.1697,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1718,2026-01,2026-02-10,after_close,listed,1718,中纖,4642034.0,3547315.0,3940591.0,0.3086,0.17800000000000002,4642034.0,3940591.0,0.17800000000000002,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1721,2026-01,2026-02-10,after_close,listed,1721,三晃,150415.0,192639.0,150783.0,-0.2191,-0.0024,150415.0,150783.0,-0.0024,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1722,2026-01,2026-02-10,after_close,listed,1722,台肥,1415330.0,810828.0,1150434.0,0.7454999999999999,0.2302,1415330.0,1150434.0,0.2302,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1723,2026-01,2026-02-10,after_close,listed,1723,中碳,335219.0,498829.0,598662.0,-0.32789999999999997,-0.44,335219.0,598662.0,-0.44,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1725,2026-01,2026-02-10,after_close,listed,1725,元禎,754802.0,609084.0,712676.0,0.23920000000000002,0.0591,754802.0,712676.0,0.0591,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1726,2026-01,2026-02-10,after_close,listed,1726,永記,975160.0,857851.0,849307.0,0.1367,0.1481,975160.0,849307.0,0.1481,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1727,2026-01,2026-02-10,after_close,listed,1727,中華化,118805.0,159463.0,131620.0,-0.25489999999999996,-0.0973,118805.0,131620.0,-0.0973,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1730,2026-01,2026-02-10,after_close,listed,1730,花仙子,309332.0,183864.0,315828.0,0.6823,-0.020499999999999997,309332.0,315828.0,-0.020499999999999997,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1732,2026-01,2026-02-10,after_close,listed,1732,毛寶,62467.0,54863.0,56916.0,0.13849999999999998,0.0975,62467.0,56916.0,0.0975,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1735,2026-01,2026-02-10,after_close,listed,1735,日勝化,223004.0,203138.0,185044.0,0.0977,0.2051,223004.0,185044.0,0.2051,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1773,2026-01,2026-02-10,after_close,listed,1773,勝一,1019226.0,964751.0,793138.0,0.0564,0.285,1019226.0,793138.0,0.285,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1776,2026-01,2026-02-10,after_close,listed,1776,展宇,91183.0,98570.0,77173.0,-0.07490000000000001,0.1815,91183.0,77173.0,0.1815,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4720,2026-01,2026-02-10,after_close,listed,4720,德淵,369415.0,307751.0,371169.0,0.2003,-0.004699999999999999,369415.0,371169.0,-0.004699999999999999,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4722,2026-01,2026-02-10,after_close,listed,4722,國精化,343215.0,284200.0,275111.0,0.2076,0.2475,343215.0,275111.0,0.2475,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4739,2026-01,2026-02-10,after_close,listed,4739,康普,888810.0,653109.0,425154.0,0.3608,1.0905,888810.0,425154.0,1.0905,本月營收較去年同期增加，主係動力電池材料銷售增加。,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4755,2026-01,2026-02-10,after_close,listed,4755,三福化,421150.0,409047.0,349020.0,0.029500000000000002,0.2066,421150.0,349020.0,0.2066,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4763,2026-01,2026-02-10,after_close,listed,4763,材料*-KY,984780.0,1174813.0,1205278.0,-0.1617,-0.18289999999999998,984780.0,1205278.0,-0.18289999999999998,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4764,2026-01,2026-02-10,after_close,listed,4764,雙鍵,255154.0,274436.0,251797.0,-0.0702,0.013300000000000001,255154.0,251797.0,0.013300000000000001,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4766,2026-01,2026-02-10,after_close,listed,4766,南寶,1965285.0,2003089.0,1783473.0,-0.018799999999999997,0.10189999999999999,1965285.0,1783473.0,0.10189999999999999,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_4770,2026-01,2026-02-10,after_close,listed,4770,上品,364454.0,466704.0,241121.0,-0.21899999999999997,0.5114,364454.0,241121.0,0.5114,本期營收較去年同期增加，主要係去年同期因春節假期影響；本年度同期無此影響,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1707,2026-01,2026-02-10,after_close,listed,1707,葡萄王,794503.0,829436.0,696134.0,-0.0421,0.1413,794503.0,696134.0,0.1413,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1720,2026-01,2026-02-10,after_close,listed,1720,生達,614864.0,565825.0,527457.0,0.0866,0.16570000000000001,614864.0,527457.0,0.16570000000000001,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1731,2026-01,2026-02-10,after_close,listed,1731,美吾華,187249.0,145647.0,179781.0,0.28559999999999997,0.0415,187249.0,179781.0,0.0415,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1733,2026-01,2026-02-10,after_close,listed,1733,五鼎,200067.0,142998.0,169730.0,0.39899999999999997,0.1787,200067.0,169730.0,0.1787,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1734,2026-01,2026-02-10,after_close,listed,1734,杏輝,312756.0,322467.0,266339.0,-0.0301,0.17420000000000002,312756.0,266339.0,0.17420000000000002,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1752,2026-01,2026-02-10,after_close,listed,1752,南光,211841.0,177019.0,195802.0,0.1967,0.0819,211841.0,195802.0,0.0819,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1760,2026-01,2026-02-10,after_close,listed,1760,寶齡富錦,136792.0,179961.0,110074.0,-0.2398,0.2427,136792.0,110074.0,0.2427,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1762,2026-01,2026-02-10,after_close,listed,1762,中化生,126909.0,57917.0,90643.0,1.1912,0.4,126909.0,90643.0,0.4,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1783,2026-01,2026-02-10,after_close,listed,1783,和康生,72964.0,92879.0,67611.0,-0.2144,0.0791,72964.0,67611.0,0.0791,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1786,2026-01,2026-02-10,after_close,listed,1786,科妍,75396.0,94213.0,75039.0,-0.1997,0.004699999999999999,75396.0,75039.0,0.004699999999999999,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1789,2026-01,2026-02-10,after_close,listed,1789,神隆,127007.0,488272.0,207590.0,-0.7398,-0.3881,127007.0,207590.0,-0.3881,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_1795,2026-01,2026-02-10,after_close,listed,1795,美時,2051959.0,2442093.0,2171345.0,-0.1597,-0.054900000000000004,2051959.0,2171345.0,-0.054900000000000004,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_3164,2026-01,2026-02-10,after_close,listed,3164,景岳,34487.0,31341.0,30238.0,0.1003,0.1405,34487.0,30238.0,0.1405,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
revenue_202601_3705,2026-01,2026-02-10,after_close,listed,3705,永信,697119.0,722005.0,738307.0,-0.0344,-0.0557,697119.0,738307.0,-0.0557,-,https://mopsov.twse.com.tw/nas/t21/sii/t21sc03_115_1.html
