spec_index,target_positions_per_month,min_trades_per_month,score_step,chip_weight,tech_weight,fundamental_weight,threshold,trades,months,win_rate,avg_return_pct,monthly_avg_return_pct,objective
28,15,7,0.5,1.0,1.2,0.8,19.0,67,5,0.686567,0.095025,0.089445,0.359824
28,15,7,0.5,1.0,1.2,0.8,19.5,67,5,0.686567,0.095025,0.089445,0.359824
28,15,7,0.5,1.0,1.2,0.8,20.0,67,5,0.686567,0.095025,0.089445,0.359824
34,15,7,0.5,1.0,1.2,0.8,19.0,67,5,0.686567,0.095025,0.089445,0.359824
34,15,7,0.5,1.0,1.2,0.8,19.5,67,5,0.686567,0.095025,0.089445,0.359824
34,15,7,0.5,1.0,1.2,0.8,20.0,67,5,0.686567,0.095025,0.089445,0.359824
28,15,6,0.5,1.0,1.2,0.8,21.0,63,5,0.68254,0.09538,0.092437,0.358866
34,15,6,0.5,1.0,1.2,0.8,21.0,63,5,0.68254,0.09538,0.092437,0.358866
38,20,7,0.5,1.2,1.2,0.8,21.0,84,5,0.678571,0.098897,0.092861,0.358241
44,20,7,0.5,1.2,1.2,0.8,21.0,84,5,0.678571,0.098897,0.092861,0.358241
40,20,7,0.5,1.0,1.2,0.8,19.0,85,5,0.682353,0.095612,0.089786,0.358189
40,20,7,0.5,1.0,1.2,0.8,19.5,85,5,0.682353,0.095612,0.089786,0.358189
46,20,7,0.5,1.0,1.2,0.8,19.0,85,5,0.682353,0.095612,0.089786,0.358189
46,20,7,0.5,1.0,1.2,0.8,19.5,85,5,0.682353,0.095612,0.089786,0.358189
41,20,8,0.5,1.0,1.0,1.0,18.5,86,5,0.674419,0.097974,0.098689,0.357553
47,20,8,0.5,1.0,1.0,1.0,18.5,86,5,0.674419,0.097974,0.098689,0.357553
28,15,5,0.5,1.0,1.2,0.8,21.5,60,5,0.683333,0.088996,0.089333,0.356532
34,15,5,0.5,1.0,1.2,0.8,21.5,60,5,0.683333,0.088996,0.089333,0.356532
40,20,7,0.5,1.0,1.2,0.8,20.0,83,5,0.674699,0.096137,0.091642,0.355366
46,20,7,0.5,1.0,1.2,0.8,20.0,83,5,0.674699,0.096137,0.091642,0.355366
38,20,7,0.5,1.2,1.2,0.8,21.5,82,5,0.670732,0.099508,0.094655,0.355346
44,20,7,0.5,1.2,1.2,0.8,21.5,82,5,0.670732,0.099508,0.094655,0.355346
28,15,6,0.5,1.0,1.2,0.8,20.5,65,5,0.676923,0.093417,0.088414,0.354744
34,15,6,0.5,1.0,1.2,0.8,20.5,65,5,0.676923,0.093417,0.088414,0.354744
38,20,6,0.5,1.2,1.2,0.8,22.5,78,5,0.666667,0.099585,0.096588,0.354023
38,20,6,0.5,1.2,1.2,0.8,23.0,78,5,0.666667,0.099585,0.096588,0.354023
44,20,6,0.5,1.2,1.2,0.8,22.5,78,5,0.666667,0.099585,0.096588,0.354023
44,20,6,0.5,1.2,1.2,0.8,23.0,78,5,0.666667,0.099585,0.096588,0.354023
38,20,7,0.5,1.2,1.2,0.8,22.0,81,5,0.666667,0.099254,0.095085,0.353548
44,20,7,0.5,1.2,1.2,0.8,22.0,81,5,0.666667,0.099254,0.095085,0.353548
38,20,11,0.5,1.2,1.2,0.8,20.5,91,5,0.67033,0.096805,0.091244,0.353501
44,20,11,0.5,1.2,1.2,0.8,20.5,91,5,0.67033,0.096805,0.091244,0.353501
40,20,6,0.5,1.0,1.2,0.8,21.0,78,5,0.666667,0.096174,0.095133,0.352636
46,20,6,0.5,1.0,1.2,0.8,21.0,78,5,0.666667,0.096174,0.095133,0.352636
26,15,7,0.5,1.2,1.2,0.8,21.0,67,5,0.671642,0.09349,0.088074,0.352304
26,15,7,0.5,1.2,1.2,0.8,21.5,67,5,0.671642,0.09349,0.088074,0.352304
32,15,7,0.5,1.2,1.2,0.8,21.0,67,5,0.671642,0.09349,0.088074,0.352304
32,15,7,0.5,1.2,1.2,0.8,21.5,67,5,0.671642,0.09349,0.088074,0.352304
28,15,5,0.5,1.0,1.2,0.8,22.5,54,5,0.685185,0.079552,0.074975,0.350943
34,15,5,0.5,1.0,1.2,0.8,22.5,54,5,0.685185,0.079552,0.074975,0.350943
40,20,11,0.5,1.0,1.2,0.8,18.5,91,5,0.67033,0.091902,0.086782,0.350915
46,20,11,0.5,1.0,1.2,0.8,18.5,91,5,0.67033,0.091902,0.086782,0.350915
41,20,7,0.5,1.0,1.0,1.0,19.0,84,5,0.666667,0.0947,0.089796,0.350859
47,20,7,0.5,1.0,1.0,1.0,19.0,84,5,0.666667,0.0947,0.089796,0.350859
26,15,6,0.5,1.2,1.2,0.8,22.5,63,5,0.666667,0.093204,0.090006,0.350463
26,15,6,0.5,1.2,1.2,0.8,23.0,63,5,0.666667,0.093204,0.090006,0.350463
32,15,6,0.5,1.2,1.2,0.8,22.5,63,5,0.666667,0.093204,0.090006,0.350463
32,15,6,0.5,1.2,1.2,0.8,23.0,63,5,0.666667,0.093204,0.090006,0.350463
40,20,5,0.5,1.0,1.2,0.8,21.5,75,5,0.666667,0.091098,0.092029,0.350337
46,20,5,0.5,1.0,1.2,0.8,21.5,75,5,0.666667,0.091098,0.092029,0.350337
26,15,7,0.5,1.2,1.2,0.8,22.0,66,5,0.666667,0.093087,0.088503,0.350052
32,15,7,0.5,1.2,1.2,0.8,22.0,66,5,0.666667,0.093087,0.088503,0.350052
40,20,5,0.5,1.0,1.2,0.8,22.5,62,5,0.677419,0.086555,0.076088,0.349827
46,20,5,0.5,1.0,1.2,0.8,22.5,62,5,0.677419,0.086555,0.076088,0.349827
40,20,6,0.5,1.0,1.2,0.8,20.5,80,5,0.6625,0.094559,0.09111,0.34927
46,20,6,0.5,1.0,1.2,0.8,20.5,80,5,0.6625,0.094559,0.09111,0.34927
26,15,5,0.5,1.2,1.2,0.8,24.5,52,5,0.673077,0.083058,0.07806,0.347317
32,15,5,0.5,1.2,1.2,0.8,24.5,52,5,0.673077,0.083058,0.07806,0.347317
28,15,11,0.5,1.0,1.2,0.8,18.5,71,5,0.661972,0.090885,0.087905,0.347129
34,15,11,0.5,1.0,1.2,0.8,18.5,71,5,0.661972,0.090885,0.087905,0.347129
29,15,8,0.5,1.0,1.0,1.0,18.5,68,5,0.661765,0.088262,0.088945,0.346509
35,15,8,0.5,1.0,1.0,1.0,18.5,68,5,0.661765,0.088262,0.088945,0.346509
38,20,14,0.5,1.2,1.2,0.8,19.5,94,5,0.659574,0.091927,0.087341,0.346222
44,20,14,0.5,1.2,1.2,0.8,19.5,94,5,0.659574,0.091927,0.087341,0.346222
24,15,7,0.5,1.4,1.2,0.8,23.0,67,5,0.656716,0.093255,0.087864,0.345465
30,15,7,0.5,1.4,1.2,0.8,23.0,67,5,0.656716,0.093255,0.087864,0.345465
40,20,5,0.5,1.0,1.2,0.8,22.0,67,5,0.671642,0.083329,0.072894,0.345461
46,20,5,0.5,1.0,1.2,0.8,22.0,67,5,0.671642,0.083329,0.072894,0.345461
38,20,13,0.5,1.2,1.2,0.8,20.0,93,5,0.655914,0.092817,0.087439,0.344866
44,20,13,0.5,1.2,1.2,0.8,20.0,93,5,0.655914,0.092817,0.087439,0.344866
41,20,6,0.5,1.0,1.0,1.0,19.5,81,5,0.654321,0.093089,0.089309,0.344698
47,20,6,0.5,1.0,1.0,1.0,19.5,81,5,0.654321,0.093089,0.089309,0.344698
39,20,8,0.5,1.2,1.0,1.0,20.5,84,5,0.642857,0.099716,0.101658,0.344615
45,20,8,0.5,1.2,1.0,1.0,20.5,84,5,0.642857,0.099716,0.101658,0.344615
24,15,7,0.5,1.4,1.2,0.8,23.5,66,5,0.651515,0.094587,0.089656,0.343972
30,15,7,0.5,1.4,1.2,0.8,23.5,66,5,0.651515,0.094587,0.089656,0.343972
40,20,14,0.5,1.0,1.2,0.8,17.5,94,5,0.659574,0.08718,0.082879,0.343682
46,20,14,0.5,1.0,1.2,0.8,17.5,94,5,0.659574,0.08718,0.082879,0.343682
28,15,5,0.5,1.0,1.2,0.8,22.0,58,5,0.672414,0.075212,0.071499,0.343025
34,15,5,0.5,1.0,1.2,0.8,22.0,58,5,0.672414,0.075212,0.071499,0.343025
41,20,6,0.5,1.0,1.0,1.0,20.5,77,5,0.649351,0.09142,0.091229,0.342441
47,20,6,0.5,1.0,1.0,1.0,20.5,77,5,0.649351,0.09142,0.091229,0.342441
40,20,13,0.5,1.0,1.2,0.8,18.0,93,5,0.655914,0.08802,0.082977,0.342312
46,20,13,0.5,1.0,1.2,0.8,18.0,93,5,0.655914,0.08802,0.082977,0.342312
28,15,5,0.5,1.0,1.2,0.8,23.0,51,5,0.666667,0.081195,0.07141,0.342211
34,15,5,0.5,1.0,1.2,0.8,23.0,51,5,0.666667,0.081195,0.07141,0.342211
29,15,5,0.5,1.0,1.0,1.0,21.0,59,5,0.661017,0.079276,0.083823,0.342196
35,15,5,0.5,1.0,1.0,1.0,21.0,59,5,0.661017,0.079276,0.083823,0.342196
38,20,15,0.5,1.2,1.2,0.8,18.5,95,5,0.652632,0.089843,0.085721,0.342068
38,20,15,0.5,1.2,1.2,0.8,19.0,95,5,0.652632,0.089843,0.085721,0.342068
44,20,15,0.5,1.2,1.2,0.8,18.5,95,5,0.652632,0.089843,0.085721,0.342068
44,20,15,0.5,1.2,1.2,0.8,19.0,95,5,0.652632,0.089843,0.085721,0.342068
26,15,5,0.5,1.2,1.2,0.8,24.0,57,5,0.666667,0.078065,0.074556,0.342059
32,15,5,0.5,1.2,1.2,0.8,24.0,57,5,0.666667,0.078065,0.074556,0.342059
36,20,6,0.5,1.4,1.2,0.8,25.5,71,5,0.661972,0.081641,0.075286,0.341201
42,20,6,0.5,1.4,1.2,0.8,25.5,71,5,0.661972,0.081641,0.075286,0.341201
41,20,5,0.5,1.0,1.0,1.0,21.0,71,5,0.647887,0.088273,0.090436,0.34064
47,20,5,0.5,1.0,1.0,1.0,21.0,71,5,0.647887,0.088273,0.090436,0.34064
36,20,7,0.5,1.4,1.2,0.8,23.0,83,5,0.650602,0.088588,0.084341,0.340433
42,20,7,0.5,1.4,1.2,0.8,23.0,83,5,0.650602,0.088588,0.084341,0.340433
38,20,5,0.5,1.2,1.2,0.8,24.5,58,5,0.655172,0.086258,0.078048,0.340217
44,20,5,0.5,1.2,1.2,0.8,24.5,58,5,0.655172,0.086258,0.078048,0.340217
40,20,17,0.5,1.0,1.2,0.8,16.5,97,5,0.649485,0.087929,0.086264,0.340213
46,20,17,0.5,1.0,1.2,0.8,16.5,97,5,0.649485,0.087929,0.086264,0.340213
41,20,12,0.5,1.0,1.0,1.0,18.0,92,5,0.652174,0.08714,0.081579,0.340015
47,20,12,0.5,1.0,1.0,1.0,18.0,92,5,0.652174,0.08714,0.081579,0.340015
26,15,11,0.5,1.2,1.2,0.8,20.5,71,5,0.647887,0.089436,0.086534,0.340013
32,15,11,0.5,1.2,1.2,0.8,20.5,71,5,0.647887,0.089436,0.086534,0.340013
29,15,7,0.5,1.0,1.0,1.0,19.0,67,5,0.656716,0.08263,0.078372,0.339904
35,15,7,0.5,1.0,1.0,1.0,19.0,67,5,0.656716,0.08263,0.078372,0.339904
40,20,15,0.5,1.0,1.2,0.8,17.0,95,5,0.652632,0.085146,0.081259,0.339543
46,20,15,0.5,1.0,1.2,0.8,17.0,95,5,0.652632,0.085146,0.081259,0.339543
24,15,6,0.5,1.4,1.2,0.8,24.5,62,5,0.645161,0.091122,0.087495,0.339533
30,15,6,0.5,1.4,1.2,0.8,24.5,62,5,0.645161,0.091122,0.087495,0.339533
24,15,6,0.5,1.4,1.2,0.8,24.0,64,5,0.640625,0.095231,0.090454,0.339464
30,15,6,0.5,1.4,1.2,0.8,24.0,64,5,0.640625,0.095231,0.090454,0.339464
41,20,6,0.5,1.0,1.0,1.0,20.0,79,5,0.64557,0.089906,0.087241,0.339289
47,20,6,0.5,1.0,1.0,1.0,20.0,79,5,0.64557,0.089906,0.087241,0.339289
38,20,18,0.5,1.2,1.2,0.8,17.5,98,5,0.642857,0.091188,0.089934,0.339126
44,20,18,0.5,1.2,1.2,0.8,17.5,98,5,0.642857,0.091188,0.089934,0.339126
24,15,6,0.5,1.4,1.2,0.8,25.5,58,5,0.655172,0.082108,0.076599,0.33861
30,15,6,0.5,1.4,1.2,0.8,25.5,58,5,0.655172,0.082108,0.076599,0.33861
24,15,5,0.5,1.4,1.2,0.8,26.5,52,5,0.653846,0.081325,0.079142,0.338414
30,15,5,0.5,1.4,1.2,0.8,26.5,52,5,0.653846,0.081325,0.079142,0.338414
28,15,14,0.5,1.0,1.2,0.8,17.5,74,5,0.648649,0.084928,0.084002,0.338371
34,15,14,0.5,1.0,1.2,0.8,17.5,74,5,0.648649,0.084928,0.084002,0.338371
38,20,5,0.5,1.2,1.2,0.8,24.0,67,5,0.656716,0.081256,0.073659,0.338314
44,20,5,0.5,1.2,1.2,0.8,24.0,67,5,0.656716,0.081256,0.073659,0.338314
38,20,16,0.5,1.2,1.2,0.8,18.0,96,5,0.645833,0.088256,0.084847,0.338313
44,20,16,0.5,1.2,1.2,0.8,18.0,96,5,0.645833,0.088256,0.084847,0.338313
36,20,6,0.5,1.4,1.2,0.8,26.0,67,5,0.656716,0.081282,0.072343,0.337993
42,20,6,0.5,1.4,1.2,0.8,26.0,67,5,0.656716,0.081282,0.072343,0.337993
29,15,6,0.5,1.0,1.0,1.0,19.5,66,5,0.651515,0.08346,0.078867,0.337936
35,15,6,0.5,1.0,1.0,1.0,19.5,66,5,0.651515,0.08346,0.078867,0.337936
41,20,14,0.5,1.0,1.0,1.0,17.0,94,5,0.648936,0.085343,0.081153,0.337912
41,20,14,0.5,1.0,1.0,1.0,17.5,94,5,0.648936,0.085343,0.081153,0.337912
47,20,14,0.5,1.0,1.0,1.0,17.0,94,5,0.648936,0.085343,0.081153,0.337912
47,20,14,0.5,1.0,1.0,1.0,17.5,94,5,0.648936,0.085343,0.081153,0.337912
38,20,5,0.5,1.2,1.2,0.8,25.0,51,5,0.647059,0.08845,0.080667,0.337878
44,20,5,0.5,1.2,1.2,0.8,25.0,51,5,0.647059,0.08845,0.080667,0.337878
40,20,5,0.5,1.0,1.2,0.8,23.5,50,5,0.66,0.076272,0.069247,0.337193
46,20,5,0.5,1.0,1.2,0.8,23.5,50,5,0.66,0.076272,0.069247,0.337193
38,20,20,0.5,1.2,1.2,0.8,0.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,0.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,1.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,1.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,2.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,2.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,3.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,3.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,4.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,4.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,5.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,5.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,6.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,6.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,7.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,7.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,8.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,8.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,9.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,9.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,10.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,10.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,11.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,11.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,12.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,12.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,13.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,13.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,14.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,14.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,15.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,15.5,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,16.0,100,5,0.64,0.089237,0.089237,0.33708
38,20,20,0.5,1.2,1.2,0.8,16.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,0.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,0.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,1.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,1.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,2.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,2.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,3.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,3.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,4.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,4.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,5.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,5.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,6.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,6.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,7.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,7.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,8.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,8.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,9.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,9.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,10.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,10.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,11.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,11.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,12.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,12.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,13.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,13.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,14.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,14.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,15.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,15.5,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,16.0,100,5,0.64,0.089237,0.089237,0.33708
44,20,20,0.5,1.2,1.2,0.8,16.5,100,5,0.64,0.089237,0.089237,0.33708
36,20,7,0.5,1.4,1.2,0.8,23.5,81,5,0.641975,0.088952,0.085989,0.337072
42,20,7,0.5,1.4,1.2,0.8,23.5,81,5,0.641975,0.088952,0.085989,0.337072
40,20,18,0.5,1.0,1.2,0.8,16.0,98,5,0.642857,0.086635,0.085472,0.336644
46,20,18,0.5,1.0,1.2,0.8,16.0,98,5,0.642857,0.086635,0.085472,0.336644
28,15,13,0.5,1.0,1.2,0.8,18.0,73,5,0.643836,0.085966,0.0841,0.336541
34,15,13,0.5,1.0,1.2,0.8,18.0,73,5,0.643836,0.085966,0.0841,0.336541
27,15,8,0.5,1.2,1.0,1.0,20.5,68,5,0.647059,0.080182,0.081618,0.335636
33,15,8,0.5,1.2,1.0,1.0,20.5,68,5,0.647059,0.080182,0.081618,0.335636
38,20,19,0.5,1.2,1.2,0.8,17.0,99,5,0.636364,0.08975,0.089096,0.335563
44,20,19,0.5,1.2,1.2,0.8,17.0,99,5,0.636364,0.08975,0.089096,0.335563
24,15,6,0.5,1.4,1.2,0.8,26.0,57,5,0.649123,0.081541,0.075184,0.335364
30,15,6,0.5,1.4,1.2,0.8,26.0,57,5,0.649123,0.081541,0.075184,0.335364
36,20,9,0.5,1.4,1.2,0.8,22.5,87,5,0.643678,0.085998,0.078389,0.335052
42,20,9,0.5,1.4,1.2,0.8,22.5,87,5,0.643678,0.085998,0.078389,0.335052
40,20,5,0.5,1.0,1.2,0.8,23.0,55,5,0.654545,0.077517,0.068562,0.334941
46,20,5,0.5,1.0,1.2,0.8,23.0,55,5,0.654545,0.077517,0.068562,0.334941
29,15,6,0.5,1.0,1.0,1.0,20.5,62,5,0.645161,0.080767,0.080787,0.334749
35,15,6,0.5,1.0,1.0,1.0,20.5,62,5,0.645161,0.080767,0.080787,0.334749
40,20,20,0.5,1.0,1.2,0.8,0.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,0.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,1.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,1.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,2.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,2.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,3.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,3.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,4.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,4.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,5.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,5.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,6.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,6.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,7.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,7.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,8.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,8.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,9.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,9.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,10.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,10.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,11.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,11.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,12.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,12.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,13.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,13.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,14.0,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,14.5,100,5,0.64,0.084775,0.084775,0.334626
40,20,20,0.5,1.0,1.2,0.8,15.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,0.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,0.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,1.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,1.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,2.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,2.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,3.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,3.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,4.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,4.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,5.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,5.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,6.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,6.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,7.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,7.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,8.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,8.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,9.0,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,9.5,100,5,0.64,0.084775,0.084775,0.334626
46,20,20,0.5,1.0,1.2,0.8,10.0,100,5,0.64,0.084775,0.084775,0.334626
