spec_index,target_positions_per_month,min_trades_per_month,score_step,chip_weight,tech_weight,fundamental_weight,value_weight,threshold,trades,months,win_rate,avg_return_pct,monthly_avg_return_pct,objective
30,15,15,0.5,1.2,1.0,1.0,0.8,15.0,75,5,0.56,0.052156,0.052156,0.255294
30,15,15,0.5,1.2,1.0,1.0,0.8,15.5,75,5,0.56,0.052156,0.052156,0.255294
30,15,15,0.5,1.2,1.0,1.0,0.8,16.0,75,5,0.56,0.052156,0.052156,0.255294
30,15,15,0.5,1.2,1.0,1.0,0.8,16.5,75,5,0.56,0.052156,0.052156,0.255294
30,15,15,0.5,1.2,1.0,1.0,0.8,17.0,75,5,0.56,0.052156,0.052156,0.255294
30,15,15,0.5,1.2,1.0,1.0,0.8,17.5,75,5,0.56,0.052156,0.052156,0.255294
30,15,15,0.5,1.2,1.0,1.0,0.8,18.0,75,5,0.56,0.052156,0.052156,0.255294
30,15,15,0.5,1.2,1.0,1.0,0.8,18.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,0.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,0.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,1.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,1.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,2.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,2.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,3.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,3.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,4.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,4.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,5.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,5.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,6.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,6.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,7.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,7.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,8.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,8.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,9.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,9.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,10.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,10.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,11.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,11.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,12.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,12.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,13.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,13.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,14.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,14.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,15.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,15.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,16.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,16.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,17.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,17.5,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,18.0,75,5,0.56,0.052156,0.052156,0.255294
35,15,15,0.5,1.2,1.0,1.0,1.4,18.5,75,5,0.56,0.052156,0.052156,0.255294
16,10,5,0.5,1.0,1.2,0.8,1.4,25.0,39,5,0.564103,0.044741,0.053489,0.254673
22,10,5,0.5,1.0,1.2,0.8,1.4,25.0,39,5,0.564103,0.044741,0.053489,0.254673
16,10,5,0.5,1.0,1.2,0.8,1.4,21.5,45,5,0.555556,0.053009,0.054707,0.254452
22,10,5,0.5,1.0,1.2,0.8,1.4,21.5,45,5,0.555556,0.053009,0.054707,0.254452
27,15,4,0.5,1.4,1.2,0.8,1.0,29.0,44,5,0.568182,0.039359,0.045772,0.252491
39,20,4,0.5,1.4,1.2,0.8,1.0,29.0,44,5,0.568182,0.039359,0.045772,0.252491
